frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_z,three_x
1926,14,146.06,150.91,186.48,234.99,0.804,0,166.27,234.99,-3.8891,1.2064
1926,93,247.34,216.71,316.86,309.74,0.707,0,282.10,309.74,-3.7554,4.2454
1926,87,181.22,206.10,228.25,273.13,0.651,0,204.73,273.13,-3.9693,2.7893
1926,111,719.03,107.46,750.00,171.57,0.801,0,734.51,171.57,5.4499,6.9161
1927,14,145.79,150.71,186.30,234.97,0.800,0,166.04,234.97,-3.8910,1.2034
1927,93,247.48,217.39,316.35,309.61,0.721,0,281.91,309.61,-3.7555,4.2415
1927,87,181.19,206.09,228.27,273.23,0.650,0,204.73,273.23,-3.9702,2.7919
1927,111,719.21,107.47,750.24,171.59,0.803,0,734.73,171.59,5.4512,6.9204
1928,14,145.30,151.32,185.49,234.93,0.808,0,165.39,234.93,-3.8962,1.1946
1928,93,247.62,217.68,316.29,309.62,0.716,0,281.95,309.62,-3.7553,4.2421
1928,87,181.14,206.05,228.25,273.24,0.651,0,204.70,273.24,-3.9706,2.7919
1928,111,719.48,107.48,750.54,171.48,0.795,0,735.01,171.48,5.4658,6.9235
1929,14,145.65,151.01,186.07,235.04,0.797,0,165.86,235.04,-3.8934,1.2040
1929,93,247.82,217.83,316.43,309.66,0.716,0,282.13,309.66,-3.7545,4.2442
1929,87,181.17,206.04,228.17,273.07,0.648,0,204.67,273.07,-3.9692,2.7872
1929,111,719.49,107.47,750.64,171.52,0.791,0,735.06,171.52,5.4633,6.9252
1930,14,146.30,150.97,186.80,235.06,0.800,0,166.55,235.06,-3.8874,1.2121
1930,93,248.06,217.86,316.57,309.58,0.705,0,282.32,309.58,-3.7525,4.2442
1930,87,181.00,206.06,228.14,273.25,0.642,0,204.57,273.25,-3.9716,2.7910
1930,111,719.38,107.49,750.54,171.48,0.795,0,734.96,171.48,5.4651,6.9226
1931,14,146.67,150.68,187.50,235.32,0.810,0,167.09,235.32,-3.8855,1.2274
1931,93,248.06,217.78,316.51,309.52,0.699,0,282.29,309.52,-3.7521,4.2429
1931,87,180.84,206.12,228.28,273.82,0.639,0,204.56,273.82,-3.9771,2.8057
1931,111,718.93,107.52,750.01,171.55,0.794,0,734.47,171.55,5.4511,6.9149
1932,14,146.98,150.33,188.06,235.36,0.798,0,167.52,235.36,-3.8821,1.2337
1932,93,248.15,217.79,316.51,309.51,0.706,0,282.33,309.51,-3.7517,4.2431
1932,87,180.82,206.14,228.33,273.98,0.638,0,204.57,273.98,-3.9786,2.8100
1932,111,718.38,107.58,749.21,171.50,0.773,0,733.79,171.50,5.4440,6.9020
1933,14,147.26,150.34,188.24,235.10,0.789,0,167.75,235.10,-3.8770,1.2262
1933,93,248.16,217.88,316.44,309.56,0.709,0,282.30,309.56,-3.7524,4.2437
1933,87,180.84,206.15,228.33,274.02,0.634,0,204.58,274.02,-3.9788,2.8110
1933,111,718.05,107.66,748.58,171.51,0.781,0,733.32,171.51,5.4359,6.8936
1934,14,147.31,150.38,188.19,234.94,0.803,0,167.75,234.94,-3.8751,1.2200
1934,93,248.54,217.95,316.78,309.56,0.710,0,282.66,309.56,-3.7500,4.2467
1934,87,180.86,206.15,228.30,273.98,0.637,0,204.58,273.98,-3.9785,2.8100
1934,111,718.15,107.69,748.49,171.57,0.783,0,733.32,171.57,5.4300,6.8947
1935,14,147.53,150.71,188.15,234.84,0.793,0,167.84,234.84,-3.8732,1.2173
1935,93,248.71,217.99,316.91,309.56,0.705,0,282.81,309.56,-3.7490,4.2480
1935,87,180.91,206.14,228.30,273.92,0.638,0,204.60,273.92,-3.9778,2.8088
1935,111,718.33,107.71,748.46,171.54,0.776,0,733.40,171.54,5.4346,6.8956
1936,14,147.63,150.78,188.11,234.87,0.799,0,167.87,234.87,-3.8732,1.2186
1936,93,248.81,218.10,317.01,309.66,0.709,0,282.91,309.66,-3.7492,4.2504
1936,87,180.95,206.12,228.25,273.79,0.639,0,204.60,273.79,-3.9765,2.8054
1936,111,718.57,107.73,748.56,171.51,0.777,0,733.57,171.51,5.4399,6.8981
1937,14,147.72,150.81,188.03,234.77,0.792,0,167.87,234.77,-3.8721,1.2150
1937,93,248.83,218.13,317.06,309.70,0.710,0,282.94,309.70,-3.7493,4.2514
1937,87,180.97,206.10,228.20,273.70,0.635,0,204.59,273.70,-3.9759,2.8030
1937,111,718.66,107.74,748.53,171.53,0.772,0,733.60,171.53,5.4385,6.8989
1938,14,147.74,150.90,187.82,234.70,0.796,0,167.78,234.70,-3.8720,1.2112
1938,93,248.79,218.13,317.05,309.69,0.711,0,282.92,309.69,-3.7494,4.2511
1938,87,180.96,206.09,228.17,273.66,0.636,0,204.56,273.66,-3.9756,2.8017
1938,111,718.59,107.75,748.31,171.54,0.780,0,733.45,171.54,5.4356,6.8965
1939,14,147.81,150.95,187.71,234.64,0.790,0,167.76,234.64,-3.8716,1.2088
1939,93,248.69,218.13,317.01,309.72,0.713,0,282.85,309.72,-3.7502,4.2510
1939,87,180.98,206.09,228.12,273.57,0.640,0,204.55,273.57,-3.9749,2.7992
1939,111,718.60,107.75,748.12,171.47,0.789,0,733.36,171.47,5.4404,6.8936
1940,14,147.98,150.76,188.08,235.14,0.790,0,168.03,235.14,-3.8750,1.2306
1940,93,248.65,218.13,316.98,309.70,0.711,0,282.81,309.70,-3.7502,4.2504
1940,87,181.05,206.04,228.02,273.23,0.641,0,204.53,273.23,-3.9717,2.7901
1940,111,718.61,107.73,747.99,171.46,0.797,0,733.30,171.46,5.4398,6.8924
1941,14,148.14,150.61,188.28,235.34,0.792,0,168.21,235.34,-3.8756,1.2400
1941,93,248.69,218.13,316.99,309.65,0.708,0,282.84,309.65,-3.7496,4.2498
1941,87,181.05,206.01,228.01,273.13,0.642,0,204.53,273.13,-3.9708,2.7875
1941,111,718.70,107.78,747.91,171.42,0.801,0,733.31,171.42,5.4438,6.8918
1942,14,148.27,150.47,188.31,235.28,0.787,0,168.29,235.28,-3.8743,1.2388
1942,93,248.66,218.14,316.95,309.66,0.707,0,282.81,309.66,-3.7499,4.2496
1942,87,180.94,206.06,228.10,273.49,0.643,0,204.52,273.49,-3.9743,2.7969
1942,111,718.71,107.78,747.77,171.39,0.802,0,733.24,171.39,5.4455,6.8900
1943,14,148.40,150.44,188.28,235.16,0.791,0,168.34,235.16,-3.8724,1.2347
1943,93,248.60,218.15,316.93,309.71,0.707,0,282.77,309.71,-3.7506,4.2502
1943,87,180.90,206.07,228.13,273.66,0.645,0,204.52,273.66,-3.9760,2.8012
1943,111,718.76,107.81,747.68,171.36,0.801,0,733.22,171.36,5.4480,6.8891
1944,14,148.29,150.43,187.99,235.12,0.800,0,168.14,235.12,-3.8737,1.2311
1944,93,248.61,218.12,316.89,309.63,0.708,0,282.75,309.63,-3.7500,4.2488
1944,87,180.91,206.06,228.12,273.66,0.646,0,204.52,273.66,-3.9760,2.8013
1944,111,718.76,107.84,747.51,171.25,0.796,0,733.14,171.25,5.4559,6.8858
1945,14,148.34,150.46,187.89,235.15,0.797,0,168.11,235.15,-3.8743,1.2318
1945,93,248.60,218.13,316.92,309.71,0.705,0,282.76,309.71,-3.7507,4.2501
1945,87,180.92,206.05,228.12,273.67,0.645,0,204.52,273.67,-3.9761,2.8015
1945,111,718.86,107.82,747.51,171.19,0.801,0,733.18,171.19,5.4618,6.8856
1946,14,148.38,150.47,187.79,235.13,0.799,0,168.09,235.13,-3.8743,1.2308
1946,93,248.55,218.00,316.85,309.62,0.704,0,282.70,309.62,-3.7502,4.2480
1946,87,180.92,206.05,228.11,273.68,0.644,0,204.52,273.68,-3.9761,2.8016
1946,111,719.07,107.83,747.70,171.17,0.800,0,733.38,171.17,5.4675,6.8888
1947,14,148.56,150.45,187.85,235.11,0.798,0,168.20,235.11,-3.8730,1.2313
1947,93,248.55,217.94,316.89,309.63,0.712,0,282.72,309.63,-3.7503,4.2485
1947,87,180.92,206.06,228.11,273.72,0.644,0,204.51,273.72,-3.9766,2.8028
1947,111,719.19,107.83,747.76,171.03,0.796,0,733.47,171.03,5.4817,6.8879
1948,14,148.62,150.45,187.80,235.04,0.793,0,168.21,235.04,-3.8723,1.2290
1948,93,248.59,217.93,316.89,309.56,0.716,0,282.74,309.56,-3.7494,4.2474
1948,87,180.91,206.07,228.11,273.76,0.642,0,204.51,273.76,-3.9770,2.8038
1948,111,719.30,107.94,747.87,171.05,0.802,0,733.58,171.05,5.4815,6.8902
1949,14,148.79,150.53,187.83,234.97,0.796,0,168.31,234.97,-3.8704,1.2270
1949,93,248.57,217.97,316.81,309.52,0.716,0,282.69,309.52,-3.7494,4.2462
1949,87,180.93,206.07,228.10,273.75,0.644,0,204.51,273.75,-3.9768,2.8035
1949,111,719.31,108.00,748.01,171.35,0.799,0,733.66,171.35,5.4560,6.8969
1950,14,148.80,150.56,187.81,234.99,0.793,0,168.31,234.99,-3.8707,1.2279
1950,93,248.15,218.18,316.61,310.00,0.689,0,282.38,310.00,-3.7559,4.2522
1950,87,180.93,206.07,228.09,273.74,0.645,0,204.51,273.74,-3.9768,2.8033
1950,111,719.46,108.04,748.18,171.29,0.804,0,733.82,171.29,5.4631,6.8988
1951,14,148.81,150.57,187.82,235.10,0.791,0,168.32,235.10,-3.8719,1.2320
1951,93,247.80,218.28,316.30,310.18,0.680,0,282.05,310.18,-3.7597,4.2527
1951,87,180.96,206.06,228.05,273.66,0.646,0,204.51,273.66,-3.9760,2.8011
1951,111,719.54,108.17,748.25,171.21,0.795,0,733.90,171.21,5.4717,6.8988
1952,14,148.86,150.60,187.89,235.18,0.791,0,168.38,235.18,-3.8723,1.2359
1952,93,247.73,218.34,316.23,310.28,0.675,0,281.98,310.28,-3.7611,4.2538
1952,87,180.98,206.06,228.04,273.61,0.645,0,204.51,273.61,-3.9756,2.7999
1952,111,719.63,108.28,748.42,171.25,0.798,0,734.02,171.25,5.4707,6.9017
1953,14,148.76,150.61,187.89,235.36,0.789,0,168.32,235.36,-3.8749,1.2423
1953,93,246.94,216.19,316.69,309.92,0.675,0,281.82,309.92,-3.7590,4.2463
1953,87,180.99,206.07,228.03,273.60,0.644,0,204.51,273.60,-3.9754,2.7995
1953,111,719.85,108.41,748.69,171.27,0.807,0,734.27,171.27,5.4725,6.9066
1954,14,148.72,150.68,187.85,235.40,0.788,0,168.29,235.40,-3.8757,1.2433
1954,93,247.46,217.59,316.36,310.19,0.661,0,281.91,310.19,-3.7607,4.2517
1954,87,181.01,206.08,228.02,273.59,0.645,0,204.51,273.59,-3.9753,2.7993
1954,111,719.96,108.59,748.97,171.58,0.805,0,734.46,171.58,5.4482,6.9154
1955,14,148.49,150.83,187.35,234.94,0.791,0,167.92,234.94,-3.8736,1.2218
1955,93,247.64,218.15,316.23,310.31,0.663,0,281.93,310.31,-3.7617,4.2540
1955,87,181.01,206.09,228.01,273.57,0.647,0,204.51,273.57,-3.9752,2.7989
1955,111,720.20,108.75,749.30,171.75,0.804,0,734.75,171.75,5.4378,6.9235
1956,14,148.38,150.84,187.17,234.79,0.793,0,167.78,234.79,-3.8731,1.2145
1956,93,247.89,218.32,316.50,310.42,0.671,0,282.20,310.42,-3.7609,4.2581
1956,87,181.00,206.10,228.01,273.60,0.647,0,204.51,273.60,-3.9755,2.7996
1956,111,720.38,108.82,749.58,171.88,0.799,0,734.98,171.88,5.4298,6.9299
1957,14,147.72,150.74,186.37,234.61,0.802,0,167.04,234.61,-3.8777,1.2001
1957,93,246.52,216.25,316.16,309.98,0.702,0,281.34,309.98,-3.7627,4.2433
1957,87,181.52,206.08,227.82,272.49,0.652,0,204.67,272.49,-3.9637,2.7722
1957,111,720.43,108.82,749.90,172.32,0.786,0,735.17,172.32,5.3936,6.9409
1958,14,147.53,150.54,186.38,235.02,0.803,0,166.95,235.02,-3.8833,1.2148
1958,93,246.07,215.52,315.96,309.81,0.704,0,281.01,309.81,-3.7634,4.2377
1958,87,181.70,206.07,227.78,272.10,0.652,0,204.74,272.10,-3.9594,2.7624
1958,111,721.01,108.66,750.34,171.73,0.782,0,735.67,171.73,5.4538,6.9399
1959,14,147.38,150.67,185.92,234.69,0.803,0,166.65,234.69,-3.8822,1.1989
1959,93,245.91,215.13,315.89,309.76,0.697,0,280.90,309.76,-3.7636,4.2359
1959,87,181.66,206.06,227.87,272.26,0.654,0,204.77,272.26,-3.9608,2.7670
1959,111,721.52,108.63,750.82,171.59,0.778,0,736.17,171.59,5.4743,6.9463
1960,14,147.50,150.55,186.18,235.03,0.798,0,166.84,235.03,-3.8844,1.2140
1960,93,245.81,214.97,315.64,309.62,0.678,0,280.73,309.62,-3.7635,4.2321
1960,87,181.63,206.07,227.91,272.34,0.657,0,204.77,272.34,-3.9615,2.7693
1960,111,721.83,108.82,751.18,171.76,0.782,0,736.50,171.76,5.4650,6.9552
1961,14,147.60,150.50,186.32,235.17,0.798,0,166.96,235.17,-3.8849,1.2204
1961,93,246.01,215.00,315.66,309.53,0.673,0,280.84,309.53,-3.7620,4.2313
1961,87,181.61,206.07,227.94,272.43,0.656,0,204.78,272.43,-3.9623,2.7715
1961,111,721.99,108.92,751.44,171.90,0.775,0,736.72,171.90,5.4557,6.9615
1962,14,147.73,150.49,186.48,235.26,0.799,0,167.10,235.26,-3.8847,1.2254
1962,93,246.13,215.05,315.65,309.52,0.678,0,280.89,309.52,-3.7616,4.2316
1962,87,181.59,206.07,227.99,272.52,0.652,0,204.79,272.52,-3.9630,2.7739
1962,111,722.20,109.23,751.72,172.03,0.777,0,736.96,172.03,5.4484,6.9680
1963,14,147.79,150.51,186.53,235.30,0.799,0,167.16,235.30,-3.8846,1.2275
1963,93,246.14,215.05,315.53,309.50,0.669,0,280.83,309.50,-3.7618,4.2307
1963,87,181.58,206.07,228.01,272.57,0.653,0,204.80,272.57,-3.9635,2.7754
1963,111,722.56,109.38,752.18,172.06,0.786,0,737.37,172.06,5.4518,6.9760
1964,14,147.85,150.52,186.60,235.34,0.798,0,167.22,235.34,-3.8845,1.2297
1964,93,246.31,215.05,315.62,309.49,0.668,0,280.96,309.49,-3.7607,4.2316
1964,87,181.56,206.07,228.03,272.64,0.653,0,204.80,272.64,-3.9641,2.7771
1964,111,722.94,109.52,752.62,172.05,0.780,0,737.78,172.05,5.4595,6.9831
1965,14,147.80,150.55,186.52,235.32,0.799,0,167.16,235.32,-3.8849,1.2285
1965,93,246.65,215.04,315.95,309.43,0.663,0,281.30,309.43,-3.7580,4.2334
1965,87,181.57,206.07,228.01,272.60,0.655,0,204.79,272.60,-3.9638,2.7761
1965,111,723.15,109.65,752.91,172.05,0.777,0,738.03,172.05,5.4635,6.9876
1966,14,147.77,150.51,186.49,235.29,0.799,0,167.13,235.29,-3.8849,1.2271
1966,93,247.24,217.35,315.21,309.90,0.663,0,281.23,309.90,-3.7627,4.2410
1966,87,181.56,206.07,228.02,272.64,0.655,0,204.79,272.64,-3.9642,2.7772
1966,111,723.39,109.89,753.30,172.33,0.770,0,738.34,172.33,5.4440,6.9978
1967,14,147.87,150.53,186.57,235.31,0.796,0,167.22,235.31,-3.8843,1.2287
1967,93,246.97,215.86,315.72,309.46,0.667,0,281.34,309.46,-3.7580,4.2342
1967,87,181.56,206.08,228.03,272.66,0.652,0,204.80,272.66,-3.9643,2.7776
1967,111,723.40,110.14,753.37,172.36,0.771,0,738.39,172.36,5.4418,6.9991
1968,14,148.13,150.49,186.86,235.33,0.789,0,167.49,235.33,-3.8820,1.2323
1968,93,247.09,217.73,314.80,310.00,0.663,0,280.94,310.00,-3.7656,4.2406
1968,87,181.54,206.09,228.06,272.76,0.650,0,204.80,272.76,-3.9652,2.7803
1968,111,723.34,110.40,753.44,172.47,0.775,0,738.39,172.47,5.4319,7.0011
1969,14,148.36,150.50,187.05,235.30,0.794,0,167.70,235.30,-3.8798,1.2333
1969,93,247.05,218.42,314.49,310.33,0.690,0,280.77,310.33,-3.7697,4.2450
1969,87,181.51,206.11,228.09,272.90,0.650,0,204.80,272.90,-3.9665,2.7839
1969,111,723.31,110.57,753.57,172.49,0.782,0,738.44,172.49,5.4314,7.0023
1970,14,148.58,150.84,186.88,234.68,0.789,0,167.73,234.68,-3.8723,1.2098
1970,93,246.57,218.61,313.85,310.54,0.693,0,280.21,310.54,-3.7753,4.2440
1970,87,181.52,206.11,228.06,272.85,0.650,0,204.79,272.85,-3.9662,2.7826
1970,111,723.27,110.67,753.64,172.33,0.785,0,738.45,172.33,5.4453,6.9999
1971,14,148.84,151.28,186.92,234.41,0.786,0,167.88,234.41,-3.8678,1.2011
1971,93,245.94,216.55,314.04,309.84,0.702,0,279.99,309.84,-3.7704,4.2298
1971,87,181.52,206.10,228.04,272.81,0.650,0,204.78,272.81,-3.9659,2.7815
1971,111,723.37,110.72,753.95,172.28,0.781,0,738.66,172.28,5.4536,7.0027
1972,14,149.26,151.73,187.28,234.32,0.785,0,168.27,234.32,-3.8633,1.2021
1972,93,245.84,216.03,314.01,309.61,0.735,0,279.92,309.61,-3.7689,4.2254
1972,87,181.50,206.10,228.01,272.78,0.647,0,204.75,272.78,-3.9658,2.7805
1972,111,723.60,110.75,754.39,172.27,0.766,0,739.00,172.27,5.4594,7.0087
1973,14,149.73,151.45,188.24,234.43,0.801,0,168.99,234.43,-3.8580,1.2136
1973,93,245.73,215.88,313.79,309.53,0.743,0,279.76,309.53,-3.7693,4.2226
1973,87,181.50,206.13,227.99,272.77,0.652,0,204.75,272.77,-3.9657,2.7801
1973,111,723.94,110.79,754.89,172.37,0.724,0,739.42,172.37,5.4578,7.0177
1974,14,150.05,151.43,189.02,234.49,0.821,0,169.54,234.49,-3.8538,1.2219
1974,93,245.90,215.87,313.94,309.62,0.735,0,279.92,309.62,-3.7690,4.2255
1974,87,181.28,206.15,227.95,273.04,0.649,0,204.62,273.04,-3.9693,2.7859
1974,111,723.98,110.80,755.14,172.57,0.708,0,739.56,172.57,5.4421,7.0236
1975,14,150.20,151.65,189.48,234.38,0.807,0,169.84,234.38,-3.8497,1.2210
1975,93,245.92,215.75,314.00,309.70,0.728,0,279.96,309.70,-3.7694,4.2272
1975,87,181.24,206.21,227.88,273.01,0.652,0,204.56,273.01,-3.9695,2.7847
1975,111,724.02,110.80,755.29,172.61,0.709,0,739.66,172.61,5.4396,7.0261
1976,14,150.78,151.67,190.79,234.57,0.825,0,170.79,234.57,-3.8434,1.2382
1976,93,245.95,215.60,314.07,309.72,0.724,0,280.01,309.72,-3.7693,4.2278
1976,87,181.27,206.36,227.79,272.92,0.656,0,204.53,272.92,-3.9689,2.7821
1976,111,723.84,110.78,755.23,172.71,0.711,0,739.53,172.71,5.4290,7.0255
1977,14,151.75,151.83,192.52,234.63,0.834,0,172.14,234.63,-3.8319,1.2549
1977,93,245.87,215.15,314.21,309.72,0.717,0,280.04,309.72,-3.7691,4.2281
1977,87,181.27,206.26,227.71,272.64,0.663,0,204.49,272.64,-3.9665,2.7745
1977,111,723.84,110.75,755.29,172.80,0.680,0,739.57,172.80,5.4216,7.0275
1978,14,152.06,151.89,193.62,234.60,0.833,0,172.84,234.60,-3.8252,1.2611
1978,93,245.81,214.71,314.36,309.74,0.719,0,280.09,309.74,-3.7689,4.2289
1978,87,181.23,206.09,227.67,272.40,0.659,0,204.45,272.40,-3.9645,2.7679
1978,111,723.72,110.70,755.23,172.87,0.668,0,739.47,172.87,5.4144,7.0270
1979,14,151.95,152.00,194.21,234.58,0.845,0,173.08,234.58,-3.8228,1.2628
1979,93,245.85,214.73,314.26,309.71,0.724,0,280.05,309.71,-3.7689,4.2281
1979,87,181.26,205.99,227.64,272.12,0.660,0,204.45,272.12,-3.9618,2.7604
1979,111,723.78,110.46,755.37,172.99,0.645,0,739.57,172.99,5.4047,7.0308
1980,14,151.83,152.17,194.81,234.61,0.842,0,173.32,234.61,-3.8210,1.2665
1980,93,245.95,214.83,314.18,309.68,0.724,0,280.07,309.68,-3.7686,4.2277
1980,87,181.36,206.09,227.57,271.87,0.660,0,204.46,271.87,-3.9593,2.7538
1980,111,724.51,110.32,755.89,173.07,0.593,0,740.20,173.07,5.4079,7.0433
1981,14,151.77,152.33,195.42,234.58,0.838,0,173.60,234.58,-3.8180,1.2681
1981,93,246.22,214.94,314.37,309.69,0.730,0,280.30,309.69,-3.7671,4.2298
1981,87,181.30,206.20,227.64,272.10,0.656,0,204.47,272.10,-3.9615,2.7601
1981,111,724.43,110.12,755.62,172.92,0.566,0,740.02,172.92,5.4180,7.0378
1982,14,152.03,152.46,196.30,234.51,0.825,0,174.16,234.51,-3.8122,1.2718
1982,93,246.45,215.04,314.58,309.72,0.721,0,280.51,309.72,-3.7659,4.2320
1982,87,181.19,206.16,227.78,272.39,0.651,0,204.48,272.39,-3.9641,2.7677
1982,111,724.75,110.01,755.71,172.83,0.582,0,740.23,172.83,5.4293,7.0399
1983,14,152.00,152.66,196.76,234.43,0.817,0,174.38,234.43,-3.8092,1.2707
1983,93,246.50,215.21,314.50,309.69,0.723,0,280.50,309.69,-3.7657,4.2314
1983,87,181.13,206.16,227.84,272.53,0.649,0,204.48,272.53,-3.9655,2.7714
1983,111,724.35,109.91,755.27,172.82,0.598,0,739.81,172.82,5.4238,7.0322
1984,14,151.92,152.72,197.15,234.44,0.813,0,174.54,234.44,-3.8079,1.2728
1984,93,246.63,215.31,314.61,309.69,0.715,0,280.62,309.69,-3.7649,4.2324
1984,87,181.06,206.16,227.91,272.74,0.639,0,204.49,272.74,-3.9675,2.7770
1984,111,724.40,109.84,755.27,172.91,0.601,0,739.84,172.91,5.4164,7.0342
1985,14,151.89,152.73,197.58,234.34,0.817,0,174.74,234.34,-3.8050,1.2714
1985,93,246.56,215.19,314.62,309.70,0.711,0,280.59,309.70,-3.7652,4.2324
1985,87,181.10,206.17,227.89,272.64,0.646,0,204.49,272.64,-3.9664,2.7743
1985,111,724.58,109.83,755.32,172.96,0.564,0,739.95,172.96,5.4140,7.0369
1986,14,151.94,152.76,198.08,234.32,0.834,0,175.01,234.32,-3.8022,1.2736
1986,93,246.34,215.29,314.35,309.80,0.718,0,280.34,309.80,-3.7678,4.2321
1986,87,181.05,206.11,227.90,272.67,0.645,0,204.48,272.67,-3.9669,2.7751
1986,111,724.21,109.72,754.89,172.87,0.550,0,739.55,172.87,5.4156,7.0283
1987,14,152.05,152.83,198.55,234.26,0.835,0,175.30,234.26,-3.7988,1.2741
1987,93,246.19,215.38,314.00,309.77,0.713,0,280.09,309.77,-3.7692,4.2295
1987,87,180.99,206.10,227.96,272.85,0.640,0,204.47,272.85,-3.9686,2.7796
1987,111,724.81,109.61,755.31,172.90,0.591,0,740.06,172.90,5.4209,7.0380
1988,14,152.25,152.98,199.05,234.33,0.826,0,175.65,234.33,-3.7964,1.2804
1988,93,246.16,215.46,313.90,309.87,0.714,0,280.03,309.87,-3.7705,4.2308
1988,87,180.98,206.14,227.96,272.89,0.645,0,204.47,272.89,-3.9690,2.7808
1988,111,725.40,109.39,755.65,172.83,0.571,0,740.52,172.83,5.4343,7.0451
1989,14,152.46,153.12,199.50,234.44,0.824,0,175.98,234.44,-3.7948,1.2881
1989,93,246.15,215.36,313.88,309.89,0.715,0,280.01,309.89,-3.7708,4.2310
1989,87,181.01,206.14,227.96,272.87,0.644,0,204.49,272.87,-3.9687,2.7803
1989,111,725.37,109.26,755.35,172.59,0.557,0,740.36,172.59,5.4530,7.0383
1990,14,152.58,153.21,199.78,234.47,0.824,0,176.18,234.47,-3.7935,1.2917
1990,93,246.21,215.26,313.92,309.86,0.717,0,280.07,309.86,-3.7702,4.2309
1990,87,181.05,206.13,227.92,272.73,0.649,0,204.49,272.73,-3.9674,2.7767
1990,111,725.68,109.30,755.41,172.77,0.573,0,740.55,172.77,5.4402,7.0445
1991,14,152.34,153.32,199.61,234.56,0.822,0,175.97,234.56,-3.7963,1.2926
1991,93,246.24,215.22,313.92,309.86,0.715,0,280.08,309.86,-3.7700,4.2310
1991,87,181.07,206.04,227.83,272.43,0.649,0,204.45,272.43,-3.9648,2.7686
1991,111,725.83,109.13,755.27,172.58,0.575,0,740.55,172.58,5.4575,7.0414
1992,14,152.66,153.44,200.09,234.72,0.808,0,176.37,234.72,-3.7947,1.3031
1992,93,246.18,215.56,313.72,310.09,0.720,0,279.95,310.09,-3.7730,4.2340
1992,87,180.91,206.18,228.02,273.11,0.634,0,204.47,273.11,-3.9712,2.7865
1992,111,726.23,109.25,755.38,172.81,0.570,0,740.80,172.81,5.4404,7.0498
1993,14,152.70,153.47,200.37,234.87,0.809,0,176.53,234.87,-3.7951,1.3106
1993,93,246.33,215.89,313.72,310.23,0.714,0,280.03,310.23,-3.7738,4.2371
1993,87,180.83,206.08,228.11,273.30,0.630,0,204.47,273.30,-3.9729,2.7915
1993,111,726.42,109.11,755.32,172.79,0.591,0,740.87,172.79,5.4434,7.0507
1994,14,152.68,153.50,200.65,235.18,0.774,0,176.67,235.18,-3.7976,1.3236
1994,93,246.49,216.14,313.74,310.28,0.705,0,280.11,310.28,-3.7737,4.2387
1994,87,180.89,206.10,228.18,273.37,0.628,0,204.53,273.37,-3.9730,2.7937
1994,111,726.46,109.05,755.13,172.72,0.596,0,740.80,172.72,5.4482,7.0483
1995,14,152.35,153.51,200.28,235.11,0.752,0,176.31,235.11,-3.8000,1.3173
1995,93,246.51,216.19,313.66,310.25,0.704,0,280.09,310.25,-3.7735,4.2379
1995,87,180.97,206.26,228.15,273.33,0.627,0,204.56,273.33,-3.9725,2.7932
1995,111,726.58,109.03,755.02,172.71,0.604,0,740.80,172.71,5.4499,7.0481
1996,14,151.83,153.81,199.27,234.98,0.746,0,175.55,234.98,-3.8052,1.3041
1996,93,246.57,216.30,313.68,310.28,0.709,0,280.12,310.28,-3.7735,4.2387
1996,87,181.02,206.30,228.18,273.31,0.619,0,204.60,273.31,-3.9720,2.7929
1996,111,726.58,109.06,754.85,172.75,0.609,0,740.71,172.75,5.4448,7.0471
1997,14,151.45,153.98,198.45,234.91,0.768,0,174.95,234.91,-3.8098,1.2953
1997,93,246.62,216.16,313.80,310.23,0.713,0,280.21,310.23,-3.7725,4.2385
1997,87,181.17,206.37,228.10,272.95,0.619,0,204.64,272.95,-3.9683,2.7838
1997,111,726.60,109.10,754.73,172.78,0.603,0,740.66,172.78,5.4413,7.0468
1998,14,151.34,154.09,198.03,235.04,0.763,0,174.69,235.04,-3.8137,1.2973
1998,93,246.52,215.87,313.87,310.20,0.721,0,280.19,310.20,-3.7723,4.2378
1998,87,181.24,206.40,228.06,272.73,0.618,0,204.65,272.73,-3.9661,2.7783
1998,111,726.69,109.21,754.66,172.79,0.602,0,740.67,172.79,5.4403,7.0472
1999,14,151.27,154.10,197.51,234.91,0.782,0,174.39,234.91,-3.8149,1.2893
1999,93,246.45,215.60,313.88,310.06,0.730,0,280.17,310.06,-3.7713,4.2353
1999,87,181.36,206.37,227.93,272.20,0.622,0,204.64,272.20,-3.9611,2.7643
1999,111,726.78,109.34,754.60,172.73,0.594,0,740.69,172.73,5.4459,7.0465
2000,14,151.30,154.06,197.17,234.90,0.781,0,174.23,234.90,-3.8162,1.2873
2000,93,246.39,215.11,314.13,309.99,0.725,0,280.26,309.99,-3.7700,4.2348
2000,87,181.31,206.32,227.99,272.27,0.630,0,204.65,272.27,-3.9617,2.7662
2000,111,727.03,109.53,754.81,173.01,0.588,0,740.92,173.01,5.4245,7.0552
2001,14,151.35,154.03,196.86,234.86,0.782,0,174.11,234.86,-3.8168,1.2844
2001,93,246.37,214.45,314.45,309.85,0.708,0,280.41,309.85,-3.7677,4.2334
2001,87,181.30,206.34,228.02,272.24,0.627,0,204.66,272.24,-3.9614,2.7656
2001,111,727.07,109.64,754.76,173.11,0.582,0,740.91,173.11,5.4160,7.0566
2002,14,151.40,154.01,196.45,234.61,0.789,0,173.93,234.61,-3.8155,1.2731
