frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z
40,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
40,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
40,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
41,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
41,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
41,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
41,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
42,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
42,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
42,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
42,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
43,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
43,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
43,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
43,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
44,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
44,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
44,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
44,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
45,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
45,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
45,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
45,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
46,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
46,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
46,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
46,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
47,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
47,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
47,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
47,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
48,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
48,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
48,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
48,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
49,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
49,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
49,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
49,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
50,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
50,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
50,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
50,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
51,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
51,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
51,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
51,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
52,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
52,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
52,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
52,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
53,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
53,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
53,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
53,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
54,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
54,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
54,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
54,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
55,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
55,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
55,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
55,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
56,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
56,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
56,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
56,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
57,1,1768,252,1887,580,0.709,0,1827.500,580.000,-4.940463,0.851260
57,2,613,397,686,559,0.441,0,649.500,559.000,7.200331,3.452065
57,3,1565,326,1665,550,0.403,0,1615.000,550.000,-3.289064,0.698013
57,4,2112,211,2172,401,0.423,0,2142.000,401.000,-4.751277,-2.809915
