frame_idx,x1,y1,x2,y2,score,class_id,feet_x,feet_y,three_x,three_z
709,369.10089111328125,602.7532958984375,559.5333862304688,993.0836181640625,0.480535089969635,0,464.317,993.084,-2.823994,7.978853
710,1567.2188720703125,324.9503173828125,1661.5772705078125,549.079345703125,0.5272457599639893,0,1614.398,549.079,-3.127677,1.180744
710,343.69805908203125,630.4984130859375,570.5900268554688,992.5147705078125,0.48234376311302185,0,457.144,992.515,-2.787200,7.998485
710,831.2242431640625,525.5904541015625,978.23193359375,694.6658935546875,0.314208447933197,0,904.728,694.666,-0.833209,4.847589
710,1406.22705078125,311.0923767089844,1487.657470703125,460.7215270996094,0.30272141098976135,0,1446.942,460.722,0.471734,-1.509287
711,1568.856201171875,324.718505859375,1662.936767578125,550.5213623046875,0.5280136466026306,0,1615.896,550.521,-3.159223,1.210933
711,364.02850341796875,635.2725830078125,579.3213500976562,993.0489501953125,0.5051930546760559,0,471.675,993.049,-2.854957,7.957321
711,833.6571044921875,527.9317626953125,980.8922119140625,695.1099853515625,0.33846011757850647,0,907.275,695.110,-0.862511,4.846033
711,1406.197265625,311.1058349609375,1487.677734375,460.80419921875,0.3049212396144867,0,1446.938,460.804,0.468736,-1.505755
712,377.197265625,639.527587890625,580.463623046875,993.665283203125,0.5903705954551697,0,478.830,993.665,-2.891699,7.938129
712,1568.860107421875,324.66644287109375,1662.913818359375,550.5321655273438,0.53049635887146,0,1615.887,550.532,-3.159328,1.211172
712,831.957275390625,528.352294921875,981.4066162109375,694.5611572265625,0.35200151801109314,0,906.682,694.561,-0.846049,4.840963
712,1406.19091796875,311.109375,1487.68359375,460.769287109375,0.30499985814094543,0,1446.937,460.769,0.470030,-1.507249
713,393.7698974609375,640.76220703125,580.2786865234375,993.579345703125,0.6382170915603638,0,487.024,993.579,-2.925266,7.914307
713,1568.9227294921875,324.738037109375,1662.8297119140625,550.5653076171875,0.5418861508369446,0,1615.876,550.565,-3.159765,1.211892
713,832.21142578125,524.544677734375,978.3704833984375,694.892822265625,0.33417925238609314,0,905.291,694.893,-0.842496,4.848814
713,1406.95458984375,311.44879150390625,1488.0078125,461.49346923828125,0.30297401547431946,0,1447.481,461.493,0.436605,-1.475668
714,393.2039794921875,641.697021484375,578.2593383789062,992.1282958984375,0.6329763531684875,0,485.732,992.128,-2.904781,7.914314
714,1568.91943359375,324.6923828125,1662.849609375,550.557861328125,0.5423427820205688,0,1615.885,550.558,-3.159703,1.211727
714,834.655029296875,528.2783203125,982.23291015625,695.424072265625,0.357709139585495,0,908.444,695.424,-0.878289,4.846661
714,1406.913818359375,311.49664306640625,1488.070068359375,461.517578125,0.304550439119339,0,1447.492,461.518,0.435587,-1.474629
715,392.67987060546875,630.9110107421875,578.8790893554688,991.772705078125,0.6557262539863586,0,485.779,991.773,-2.901280,7.913265
715,1568.92333984375,324.64874267578125,1662.83740234375,550.6082153320312,0.5425094962120056,0,1615.880,550.608,-3.160444,1.212813
715,840.8861083984375,524.9390258789062,979.2667236328125,693.4736938476562,0.38993385434150696,0,910.076,693.474,-0.848689,4.818387
715,1406.854248046875,311.5617370605469,1488.072998046875,461.5995788574219,0.3022076189517975,0,1447.464,461.600,0.432928,-1.471180
716,397.41448974609375,601.5050048828125,579.8270263671875,988.926513671875,0.6550076007843018,0,488.621,988.927,-2.883542,7.897717
716,1568.909912109375,324.63751220703125,1662.89599609375,550.631591796875,0.5445700883865356,0,1615.903,550.632,-3.160942,1.213301
716,840.9479370117188,521.9002685546875,979.3265991210938,694.2391357421875,0.40699365735054016,0,910.137,694.239,-0.865747,4.827601
716,1406.76904296875,311.42913818359375,1488.1328125,461.72821044921875,0.30492454767227173,0,1447.451,461.728,0.428367,-1.465733
717,412.6859130859375,594.4896240234375,579.943115234375,987.2049560546875,0.7268768548965454,0,496.315,987.205,-2.898108,7.871019
717,1568.8218994140625,324.510986328125,1663.0767822265625,550.7635498046875,0.5460706353187561,0,1615.949,550.764,-3.163242,1.216107
717,840.11279296875,521.3082275390625,980.787841796875,693.9697265625,0.36733463406562805,0,910.450,693.970,-0.862332,4.823452
717,1406.683837890625,311.32989501953125,1488.278076171875,462.23455810546875,0.30744513869285583,0,1447.481,462.235,0.409474,-1.444247
718,404.452880859375,591.016845703125,583.1437377929688,984.703857421875,0.7270287275314331,0,493.798,984.704,-2.861082,7.871643
718,1568.8206787109375,324.58612060546875,1663.1893310546875,550.7105102539062,0.545702338218689,0,1616.005,550.711,-3.162785,1.214930
718,840.8984375,520.8175048828125,981.049560546875,694.8118896484375,0.3791491389274597,0,910.974,694.812,-0.884546,4.832317
718,1406.75439453125,311.35504150390625,1488.30322265625,462.07781982421875,0.30470752716064453,0,1447.529,462.078,0.414611,-1.450818
719,413.62884521484375,590.425048828125,586.4890747070312,987.31689453125,0.6952911615371704,0,500.059,987.317,-2.915112,7.860555
719,1568.923828125,324.78839111328125,1663.177734375,550.5009765625,0.5444101691246033,0,1616.051,550.501,-3.159884,1.210394
719,840.86962890625,519.98095703125,980.913330078125,694.61962890625,0.3670305609703064,0,910.891,694.620,-0.879769,4.830196
719,1406.7777099609375,311.406982421875,1488.3048095703125,462.0076904296875,0.3004347085952759,0,1447.541,462.008,0.417021,-1.453772
720,410.45855712890625,588.9698486328125,589.9802856445312,987.3006591796875,0.6314665675163269,0,500.219,987.301,-2.915620,7.860051
720,1568.906982421875,324.90753173828125,1663.156005859375,550.4606323242188,0.5404390692710876,0,1616.031,550.461,-3.159148,1.209538
720,841.842529296875,517.8681640625,980.5911865234375,694.456298828125,0.35756686329841614,0,911.217,694.456,-0.878751,4.827317
721,424.9024658203125,587.533935546875,588.5426025390625,975.69189453125,0.6087561249732971,0,506.723,975.692,-2.820453,7.809595
721,1568.91650390625,325.05078125,1663.14453125,550.4334716796875,0.5379266142845154,0,1616.031,550.433,-3.158728,1.208954
721,845.6954956054688,516.5989379882812,979.3778686523438,695.5570678710938,0.37792980670928955,0,912.537,695.557,-0.912517,4.837137
722,1568.9129638671875,325.12347412109375,1663.1165771484375,550.44482421875,0.5330736637115479,0,1616.015,550.445,-3.158802,1.209209
722,423.44647216796875,589.791748046875,568.93505859375,913.1943359375,0.42477309703826904,0,496.191,913.194,-2.009424,7.646759
722,843.9097900390625,516.40966796875,978.4290771484375,695.6719970703125,0.3926447331905365,0,911.169,695.672,-0.904519,4.842248
723,1568.9190673828125,325.1395263671875,1663.0655517578125,550.412109375,0.536247193813324,0,1615.992,550.412,-3.158162,1.208519
723,844.2103271484375,516.5238037109375,978.7886962890625,696.367919921875,0.4034276306629181,0,911.500,696.368,-0.921921,4.849781
724,1568.960693359375,325.11505126953125,1663.014892578125,550.3643188476562,0.5377618670463562,0,1615.988,550.364,-3.157405,1.207493
724,842.2486572265625,516.427978515625,978.6280517578125,696.6412353515625,0.40775513648986816,0,910.438,696.641,-0.919659,4.855969
724,411.67462158203125,589.14501953125,580.2767333984375,911.1495361328125,0.30696815252304077,0,495.976,911.150,-1.980044,7.640307
725,1568.96826171875,325.1446533203125,1663.081787109375,550.3322143554688,0.5353733897209167,0,1616.025,550.332,-3.157150,1.206777
725,847.390625,516.3009643554688,979.08740234375,696.2219848632812,0.3937273323535919,0,913.239,696.222,-0.932071,4.843291
726,1568.978515625,325.12744140625,1663.07470703125,550.31640625,0.5367492437362671,0,1616.027,550.316,-3.156919,1.206436
726,850.3223876953125,516.2869873046875,979.2186279296875,696.032958984375,0.3877052664756775,0,914.771,696.033,-0.939710,4.836852
727,1568.969970703125,325.12115478515625,1663.07861328125,550.2877197265625,0.536258339881897,0,1616.024,550.288,-3.156467,1.205819
727,848.747314453125,516.5095825195312,979.134765625,696.2749633789062,0.38447174429893494,0,913.941,696.275,-0.938544,4.842029
727,456.784423828125,421.8824462890625,541.3291015625,565.34521484375,0.3059491813182831,0,499.057,565.345,13.255559,3.744709
727,1406.5888671875,311.05047607421875,1488.42919921875,457.33428955078125,0.30109846591949463,0,1447.509,457.334,0.591499,-1.655400
728,1568.951171875,325.11029052734375,1663.08056640625,550.3128051757812,0.5373287796974182,0,1616.016,550.313,-3.156796,1.206365
728,849.4364013671875,516.8302001953125,979.154296875,696.200439453125,0.3842757046222687,0,914.295,696.200,-0.939656,4.840167
728,456.608642578125,421.92315673828125,540.8525390625,565.1874389648438,0.3200678527355194,0,498.731,565.187,13.289981,3.740677
728,1406.5714111328125,310.798583984375,1488.4176025390625,457.420166015625,0.3010387718677521,0,1447.495,457.420,0.588426,-1.651649
729,1569.209228515625,324.55670166015625,1662.466796875,550.4297485351562,0.5312091112136841,0,1615.838,550.430,-3.157459,1.209000
729,839.69677734375,516.8873291015625,977.5169677734375,693.8905029296875,0.3599560856819153,0,908.607,693.891,-0.846374,4.827505
730,1569.133544921875,324.55908203125,1662.34326171875,550.476318359375,0.5282867550849915,0,1615.738,550.476,-3.157541,1.210068
730,832.0631713867188,519.3480224609375,980.3157348632812,695.9534912109375,0.36589178442955017,0,906.189,695.953,-0.872368,4.859242
730,1406.7552490234375,310.609375,1488.6807861328125,455.402587890625,0.3005947172641754,0,1447.718,455.403,0.662670,-1.740611
731,1569.163818359375,324.4996337890625,1662.349365234375,550.450439453125,0.5284067392349243,0,1615.757,550.450,-3.157261,1.209499
731,832.5768432617188,521.7762451171875,979.8142700195312,695.4615478515625,0.3778702914714813,0,906.196,695.462,-0.861796,4.853257
731,1406.749267578125,310.64080810546875,1488.6259765625,455.49822998046875,0.3034520447254181,0,1447.688,455.498,0.659379,-1.736392
732,1569.1558837890625,324.458984375,1662.3358154296875,550.4461669921875,0.5285191535949707,0,1615.746,550.446,-3.157128,1.209414
732,838.518798828125,521.5443725585938,977.080810546875,694.1112670898438,0.3876478374004364,0,907.800,694.111,-0.844925,4.832410
732,1406.741455078125,310.65625,1488.644775390625,455.529541015625,0.30560171604156494,0,1447.693,455.530,0.658103,-1.734989
733,1569.115234375,324.40277099609375,1662.2841796875,550.4533081054688,0.5251357555389404,0,1615.700,550.453,-3.156946,1.209597
733,830.869384765625,523.5882568359375,980.428955078125,695.5721435546875,0.3637966513633728,0,905.649,695.572,-0.859977,4.856095
733,1406.739501953125,310.6376953125,1488.681884765625,455.15771484375,0.30344244837760925,0,1447.711,455.158,0.672204,-1.751557
734,1569.1881103515625,324.3970947265625,1662.2872314453125,550.4086303710938,0.5224325060844421,0,1615.738,550.409,-3.156505,1.208611
734,830.6099243164062,523.1279296875,980.5181274414062,695.473388671875,0.3765071630477905,0,905.564,695.473,-0.857185,4.855129
735,1569.16796875,324.345458984375,1662.338134765625,550.4697265625,0.522851288318634,0,1615.753,550.470,-3.157533,1.209916
735,829.9541015625,524.3475341796875,980.4384765625,695.6839599609375,0.3533182740211487,0,905.196,695.684,-0.858905,4.858692
735,1406.711181640625,310.55889892578125,1488.71533203125,454.84039306640625,0.30161893367767334,0,1447.713,454.840,0.684432,-1.765754
736,1569.130126953125,324.40130615234375,1662.313232421875,550.4522094726562,0.5196622014045715,0,1615.722,550.452,-3.157068,1.209559
736,831.0482177734375,525.3604736328125,979.9560546875,696.0455322265625,0.3534789979457855,0,905.502,696.046,-0.869068,4.862237
737,1569.1378173828125,324.3597412109375,1662.2989501953125,550.4730224609375,0.5241425633430481,0,1615.718,550.473,-3.157365,1.210010
737,830.4036865234375,527.1397705078125,980.1697998046875,696.1177978515625,0.3689339756965637,0,905.287,696.118,-0.868970,4.863702
738,1569.1578369140625,324.3504638671875,1662.2152099609375,550.4783935546875,0.525643527507782,0,1615.687,550.478,-3.157246,1.210146
738,830.2572021484375,527.4891357421875,980.13671875,696.2181396484375,0.37022796273231506,0,905.197,696.218,-0.870443,4.865162
738,1406.781982421875,310.620849609375,1488.822998046875,454.837890625,0.30147498846054077,0,1447.802,454.838,0.683378,-1.765729
739,1569.158203125,324.34405517578125,1662.19921875,550.4783325195312,0.5249795317649841,0,1615.679,550.478,-3.157196,1.210150
739,830.3131103515625,528.2177734375,979.7850341796875,695.9732666015625,0.37236833572387695,0,905.049,695.973,-0.864022,4.862603
739,1406.769775390625,310.6019287109375,1488.81396484375,454.884521484375,0.3030688762664795,0,1447.792,454.885,0.681711,-1.763656
740,1569.171142578125,324.37908935546875,1662.132568359375,550.419189453125,0.5245478749275208,0,1615.652,550.419,-3.156125,1.208894
740,830.779052734375,528.6104125976562,979.449951171875,695.6911010742188,0.3773728013038635,0,905.115,695.691,-0.858429,4.859003
740,1406.7569580078125,310.56903076171875,1488.8013916015625,454.7557373046875,0.30456358194351196,0,1447.779,454.756,0.686858,-1.769447
741,1569.141357421875,324.4913330078125,1662.111083984375,550.397216796875,0.5213586091995239,0,1615.626,550.397,-3.155628,1.208438
741,831.1702880859375,528.396728515625,979.1697998046875,695.3021240234375,0.38548964262008667,0,905.170,695.302,-0.850438,4.854126
742,1569.1202392578125,324.504638671875,1662.1719970703125,550.41845703125,0.5200797915458679,0,1615.646,550.418,-3.156078,1.208882
742,831.2291259765625,527.8521728515625,979.1015625,695.4217529296875,0.37360191345214844,0,905.165,695.422,-0.852993,4.855593
743,1569.106689453125,324.5235595703125,1662.201416015625,550.407470703125,0.5204396843910217,0,1615.654,550.407,-3.155960,1.208640
743,831.0616455078125,527.9583740234375,979.1717529296875,696.2325439453125,0.3664536476135254,0,905.117,696.233,-0.870136,4.865556
744,1569.099853515625,324.551025390625,1662.199951171875,550.421875,0.5181421041488647,0,1615.650,550.422,-3.156154,1.208953
744,830.8939208984375,528.313232421875,978.9052734375,696.294189453125,0.36316439509391785,0,904.900,696.294,-0.869797,4.866896
745,1569.093017578125,324.56451416015625,1662.162353515625,550.442626953125,0.5186364054679871,0,1615.628,550.443,-3.156330,1.209415
745,830.541748046875,527.8475341796875,979.010498046875,696.5462646484375,0.35819464921951294,0,904.776,696.546,-0.874279,4.870281
746,1569.103271484375,324.5675048828125,1662.125732421875,550.4046020507812,0.5185530781745911,0,1615.615,550.405,-3.155667,1.208604
746,830.1026611328125,527.9644775390625,979.0198974609375,696.631591796875,0.3639068901538849,0,904.561,696.632,-0.874467,4.871900
747,1569.09619140625,324.5645751953125,1662.13720703125,550.4471435546875,0.5186595320701599,0,1615.617,550.447,-3.156330,1.209519
747,829.961669921875,528.059814453125,978.9949951171875,696.5439453125,0.36342325806617737,0,904.478,696.544,-0.871942,4.871068
748,1569.119140625,324.55816650390625,1662.1318359375,550.4220581054688,0.5153009295463562,0,1615.625,550.422,-3.156003,1.208973
748,830.6096801757812,528.6031494140625,978.6677856445312,696.512939453125,0.35665571689605713,0,904.639,696.513,-0.872506,4.870255
749,1569.09765625,324.61248779296875,1662.1669921875,550.4149780273438,0.5127471685409546,0,1615.632,550.415,-3.155938,1.208816
749,830.86474609375,528.957763671875,978.491455078125,696.374267578125,0.35023146867752075,0,904.678,696.374,-0.869820,4.868471
750,1569.110107421875,324.58392333984375,1662.182861328125,550.4456176757812,0.5140989422798157,0,1615.646,550.446,-3.156494,1.209467
750,830.7343139648438,528.427734375,978.5845336914062,696.40185546875,0.34949254989624023,0,904.659,696.402,-0.870271,4.868856
751,1569.110595703125,324.55340576171875,1662.214111328125,550.4649658203125,0.5161434412002563,0,1615.662,550.465,-3.156889,1.209873
751,830.5144653320312,528.3077392578125,978.7251586914062,696.34716796875,0.34954923391342163,0,904.620,696.347,-0.868788,4.868303
752,1569.1064453125,324.53179931640625,1662.25537109375,550.4871215820312,0.518795907497406,0,1615.681,550.487,-3.157344,1.210338
752,830.0316162109375,528.062744140625,979.0045166015625,696.535888671875,0.34799864888191223,0,904.518,696.536,-0.872073,4.870862
753,1569.0859375,324.655517578125,1662.208984375,550.436279296875,0.5117952227592468,0,1615.647,550.436,-3.156358,1.209265
753,838.7861328125,527.3336791992188,975.33154296875,695.1889038085938,0.3507009446620941,0,907.059,695.189,-0.862554,4.847583
753,458.83154296875,423.4183044433594,553.8057250976562,571.4852294921875,0.3345049321651459,0,506.319,571.485,12.173272,3.920016
754,1569.07275390625,324.68975830078125,1662.18603515625,550.4249877929688,0.5120368599891663,0,1615.629,550.425,-3.156072,1.209034
754,840.010009765625,526.51953125,975.26953125,695.2276611328125,0.3570995032787323,0,907.640,695.228,-0.867866,4.846467
754,458.9427490234375,421.8548583984375,553.7793579101562,572.0672607421875,0.33534467220306396,0,506.361,572.067,12.097797,3.939018
755,1569.082763671875,324.70452880859375,1662.1806640625,550.3905639648438,0.5135624408721924,0,1615.632,550.391,-3.155561,1.208291
755,840.1976318359375,526.059326171875,975.4798583984375,694.85986328125,0.3548709452152252,0,907.839,694.860,-0.861451,4.841446
756,1569.08056640625,324.7230224609375,1662.18310546875,550.3890380859375,0.5129165649414062,0,1615.632,550.389,-3.155539,1.208258
756,840.7244873046875,526.2477416992188,975.568359375,695.1041870117188,0.35746797919273376,0,908.146,695.104,-0.869101,4.843582
757,1569.0673828125,324.77734375,1662.21875,550.35009765625,0.5128989219665527,0,1615.643,550.350,-3.155016,1.207412
757,842.48681640625,525.8353271484375,975.813232421875,695.2530517578125,0.36860939860343933,0,909.150,695.253,-0.880031,4.842656
758,1569.0869140625,324.783447265625,1662.19091796875,550.3629150390625,0.5117292404174805,0,1615.639,550.363,-3.155185,1.207691
758,841.8113403320312,526.4004516601562,976.0181274414062,694.9183959960938,0.35207071900367737,0,908.915,694.918,-0.871005,4.839223
759,1569.091552734375,324.80657958984375,1662.140869140625,550.3565063476562,0.509430468082428,0,1615.616,550.357,-3.154944,1.207567
759,842.6727905273438,527.002685546875,975.6536254882812,695.181884765625,0.35153505206108093,0,909.163,695.182,-0.878599,4.841754
760,1569.0657958984375,324.79168701171875,1662.0665283203125,550.3971557617188,0.5103687644004822,0,1615.566,550.397,-3.155249,1.208476
760,839.9092407226562,525.7431640625,975.9650268554688,695.279052734375,0.3656807541847229,0,907.937,695.279,-0.871264,4.846281
760,462.35235595703125,420.56805419921875,554.040283203125,572.0381469726562,0.31307828426361084,0,508.196,572.038,12.039265,3.928913
761,1569.1146240234375,324.739990234375,1662.0369873046875,550.4007568359375,0.511905312538147,0,1615.576,550.401,-3.155365,1.208547
761,839.8179931640625,525.94384765625,975.734375,694.9560546875,0.35242563486099243,0,907.776,694.956,-0.863048,4.842789
761,463.638427734375,420.7547607421875,552.5359497070312,571.8460693359375,0.34829047322273254,0,508.087,571.846,12.067215,3.923132
762,1569.0908203125,324.7376708984375,1662.103271484375,550.4176025390625,0.5158290266990662,0,1615.597,550.418,-3.155755,1.208896
762,830.4535522460938,528.0650634765625,979.0667114257812,695.4093017578125,0.357246071100235,0,904.760,695.409,-0.849597,4.856552
762,464.45074462890625,421.2798767089844,552.4891967773438,571.9732666015625,0.3298589289188385,0,508.470,571.973,12.038191,3.925419
763,1569.07666015625,324.75457763671875,1662.14599609375,550.4699096679688,0.5134402513504028,0,1615.611,550.470,-3.156643,1.210013
763,831.1038818359375,527.91943359375,978.9371337890625,695.314697265625,0.3661997616291046,0,905.021,695.315,-0.849557,4.854689
763,465.03570556640625,421.5255432128906,552.7506103515625,571.8731689453125,0.36582285165786743,0,508.893,571.873,12.036500,3.920022
764,1569.0833740234375,324.7091064453125,1662.1544189453125,550.48193359375,0.516470193862915,0,1615.619,550.482,-3.156874,1.210267
764,466.300048828125,421.79638671875,552.4769287109375,571.4671630859375,0.39047154784202576,0,509.388,571.467,12.071008,3.904162
764,830.5084838867188,528.011474609375,979.0949096679688,695.279052734375,0.3619225323200226,0,904.802,695.279,-0.847095,4.854855
765,1569.1083984375,324.83251953125,1662.11083984375,550.492919921875,0.5173575282096863,0,1615.610,550.493,-3.156983,1.210509
765,831.5731201171875,529.2396850585938,978.748291015625,695.1598510742188,0.36699098348617554,0,905.161,695.160,-0.847283,4.852421
765,783.023681640625,378.963134765625,861.693115234375,550.7750244140625,0.35052430629730225,0,822.358,550.775,5.802441,2.153805
766,1569.1273193359375,324.7813720703125,1662.0784912109375,550.5096435546875,0.518930196762085,0,1615.603,550.510,-3.157196,1.210874
766,782.3087158203125,383.7843017578125,860.5318603515625,554.42138671875,0.4120138883590698,0,821.420,554.421,5.571467,2.278415
766,838.6025390625,526.32373046875,975.932861328125,694.77001953125,0.3633371889591217,0,907.268,694.770,-0.855101,4.841910
766,467.0809326171875,421.9311828613281,552.0983276367188,570.948486328125,0.3016248345375061,0,509.590,570.948,12.129987,3.885948
767,1569.14892578125,324.7227783203125,1662.0078125,550.5399780273438,0.5175561308860779,0,1615.578,550.540,-3.157503,1.211542
767,840.7213134765625,526.46826171875,975.7767333984375,694.78076171875,0.3923814296722412,0,908.249,694.781,-0.862903,4.839362
767,467.57269287109375,421.90228271484375,551.3593139648438,571.0805053710938,0.33280447125434875,0,509.466,571.081,12.117410,3.890952
768,1569.10205078125,324.80609130859375,1661.98828125,550.5172119140625,0.509617805480957,0,1615.545,550.517,-3.156947,1.211074
768,841.3971557617188,526.3630981445312,976.1084594726562,694.8950805664062,0.40159645676612854,0,908.753,694.895,-0.869254,4.839381
768,468.412841796875,421.60906982421875,551.6656494140625,571.4520874023438,0.3522213399410248,0,510.039,571.452,12.050850,3.900445
768,779.6470947265625,385.0572509765625,857.5142822265625,607.609375,0.33700352907180786,0,818.581,607.609,2.734257,3.696956
769,1569.134765625,324.07293701171875,1662.1904296875,550.763671875,0.539105236530304,0,1615.663,550.764,-3.161440,1.216298
769,841.7953491210938,525.8486938476562,977.5846557617188,695.0145874023438,0.40374600887298584,0,909.690,695.015,-0.879043,4.838282
769,773.0838623046875,392.7562255859375,841.8665771484375,607.7568359375,0.39337843656539917,0,807.475,607.757,2.880271,3.732634
770,1569.077392578125,324.23553466796875,1662.032470703125,550.7109985351562,0.5334786176681519,0,1615.555,550.711,-3.159961,1.215237
770,841.5218505859375,525.867431640625,977.5576171875,695.0035400390625,0.40105271339416504,0,909.540,695.004,-0.877650,4.838557
770,770.0266723632812,391.4072265625,843.4603881835938,608.59326171875,0.35000765323638916,0,806.744,608.593,2.853234,3.752585
771,1569.1103515625,324.2623291015625,1662.097412109375,550.593505859375,0.528376579284668,0,1615.604,550.594,-3.158479,1.212677
771,840.2415771484375,525.9129638671875,977.6131591796875,694.8607177734375,0.4001918137073517,0,908.927,694.861,-0.869856,4.838486
771,762.7322998046875,388.60223388671875,840.9366455078125,600.9137573242188,0.3265834450721741,0,801.834,600.914,3.274994,3.599325
772,1569.11767578125,324.356201171875,1662.0537109375,550.5236206054688,0.5259345173835754,0,1615.586,550.524,-3.157300,1.211186
772,839.4822998046875,525.462890625,977.6922607421875,694.9193115234375,0.40370169281959534,0,908.587,694.919,-0.868503,4.840128
772,760.4939575195312,393.2527770996094,840.0338745117188,591.5682373046875,0.34180140495300293,0,800.264,591.568,3.759482,3.385542
773,1569.1605224609375,324.43060302734375,1661.9254150390625,550.6248779296875,0.5278653502464294,0,1615.543,550.625,-3.158574,1.213392
773,753.582763671875,390.9252624511719,837.638427734375,578.939697265625,0.42247718572616577,0,795.611,578.940,4.520945,3.075652
773,840.31103515625,524.916015625,977.70703125,694.9769287109375,0.38596755266189575,0,909.009,694.977,-0.872994,4.839680
774,1569.128662109375,324.42095947265625,1661.959228515625,550.6636352539062,0.5292621850967407,0,1615.544,550.664,-3.159170,1.214225
774,748.1337890625,391.34527587890625,836.826416015625,569.6954956054688,0.5064681768417358,0,792.480,569.695,5.131768,2.824260
774,840.9990234375,524.7032470703125,977.6287841796875,694.8936767578125,0.3781597912311554,0,909.314,694.894,-0.873543,4.837834
775,1569.1214599609375,324.42559814453125,1661.9881591796875,550.6824951171875,0.529349148273468,0,1615.555,550.682,-3.159526,1.214624
775,745.23681640625,391.89630126953125,836.6480712890625,580.8829956054688,0.4886932969093323,0,790.942,580.883,4.489635,3.140678
775,840.662841796875,524.6325073242188,977.70361328125,694.7025756835938,0.37282881140708923,0,909.183,694.703,-0.868411,4.835860
776,1569.160888671875,324.4324951171875,1661.964111328125,550.6727294921875,0.5290077328681946,0,1615.562,550.673,-3.159426,1.214409
776,742.2557373046875,391.1752624511719,834.6981201171875,590.848876953125,0.5114563703536987,0,788.477,590.849,3.983029,3.402138
776,833.437744140625,526.2208251953125,980.592041015625,695.4083251953125,0.3786596655845642,0,907.015,695.408,-0.866956,4.850371
777,1569.019775390625,324.8072509765625,1661.831298828125,550.6005859375,0.5026426315307617,0,1615.426,550.601,-3.157464,1.212947
777,739.25830078125,394.0532531738281,834.0201416015625,581.96484375,0.4798959493637085,0,786.639,581.965,4.501396,3.181480
777,833.8248291015625,526.82373046875,980.31591796875,695.6072998046875,0.37484848499298096,0,907.070,695.607,-0.871677,4.852636
777,545.3275146484375,606.1543579101562,668.4569091796875,812.4270629882812,0.3107422888278961,0,606.892,812.427,-1.056336,6.813970
778,1568.995849609375,324.9393310546875,1661.77587890625,550.570556640625,0.4970548748970032,0,1615.386,550.571,-3.156757,1.212327
778,736.4227294921875,393.9402160644531,834.1729736328125,595.3623046875,0.49491649866104126,0,785.298,595.362,3.798310,3.520164
778,833.96337890625,526.775390625,980.43017578125,695.817626953125,0.3754543960094452,0,907.197,695.818,-0.877182,4.854842
778,545.8880615234375,605.600341796875,668.5213623046875,812.75048828125,0.3126066327095032,0,607.205,812.750,-1.064379,6.814874
779,737.4845581054688,394.755126953125,834.9652709960938,604.862060546875,0.5114630460739136,0,786.225,604.862,3.315583,3.733743
779,1569.009765625,324.9281005859375,1661.66552734375,550.58837890625,0.49762630462646484,0,1615.338,550.588,-3.156725,1.212742
779,833.7579956054688,526.4473876953125,980.6583862304688,696.0299072265625,0.3696780204772949,0,907.208,696.030,-0.881840,4.857384
779,548.8358154296875,605.86669921875,668.4908447265625,812.918212890625,0.30992391705513,0,608.663,812.918,-1.077139,6.810981
780,736.740966796875,395.07391357421875,836.50146484375,605.9480590820312,0.5193554162979126,0,786.621,605.948,3.258487,3.756258
780,1569.059814453125,324.843017578125,1661.671630859375,550.63720703125,0.49976563453674316,0,1615.366,550.637,-3.157646,1.213774
780,840.6571655273438,524.9285888671875,977.5961303710938,694.6641845703125,0.3641722798347473,0,909.127,694.664,-0.867146,4.835546
781,1569.174560546875,324.952392578125,1661.610595703125,550.589599609375,0.48954829573631287,0,1615.393,550.590,-3.157089,1.212732
781,737.7919921875,395.6290588378906,833.932373046875,606.8465576171875,0.37774163484573364,0,785.862,606.847,3.227302,3.778052
781,842.6052856445312,526.54638671875,977.1898803710938,694.638427734375,0.37689343094825745,0,909.898,694.638,-0.872527,4.833131
782,1569.19091796875,325.05059814453125,1661.615234375,550.5774536132812,0.4871259033679962,0,1615.403,550.577,-3.156970,1.212464
782,739.0794677734375,396.0550537109375,838.5723876953125,605.979248046875,0.38289088010787964,0,788.826,605.979,3.225134,3.750232
782,842.5435791015625,527.0327758789062,977.1685791015625,694.3262329101562,0.366204172372818,0,909.856,694.326,-0.865462,4.829432
783,1569.2025146484375,324.80059814453125,1661.8052978515625,550.5928344726562,0.49899980425834656,0,1615.504,550.593,-3.157840,1.212729
783,737.1488037109375,396.0914306640625,840.7249755859375,607.7628173828125,0.44959157705307007,0,788.937,607.763,3.140593,3.788390
783,841.9088134765625,526.12939453125,977.6077880859375,694.2047119140625,0.3626518249511719,0,909.758,694.205,-0.862079,4.828212
783,459.99200439453125,422.2856140136719,553.0606689453125,572.35986328125,0.3167402446269989,0,506.526,572.360,12.055182,3.947800
784,736.289794921875,396.5391845703125,842.25048828125,602.841552734375,0.5264661908149719,0,789.270,602.842,3.367324,3.679872
784,1569.212158203125,324.5867919921875,1661.869873046875,550.698486328125,0.5054218769073486,0,1615.541,550.698,-3.159683,1.214977
784,460.05731201171875,422.9810791015625,552.5529174804688,572.0301513671875,0.40726587176322937,0,506.305,572.030,12.104403,3.938076
784,840.8687744140625,525.7225341796875,977.8367919921875,694.1962890625,0.34301260113716125,0,909.353,694.196,-0.858768,4.829214
