frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z,zone,aspect_ratio
370,1,796,677,961,958,0.9504043459892273,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.7030303030303031
370,8,639,439,711,548,0.7302126288414001,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
370,20,844,527,960,647,0.8619524836540222,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
370,24,463,424,522,527,0.6004618406295776,0,492,527,7.930080413818359,4.113308906555176,WALKWAY_26,1.7457627118644068
370,7,1421,305,1537,481,0.8952435851097107,0,1479,481,-2.1718039512634277,1.635023593902588,WALKWAY_27,1.5172413793103448
370,3,1583,325,1700,524,0.6795368790626526,0,1641,524,-3.075106382369995,1.3897756338119507,WALKWAY_28,1.7008547008547008
370,13,770,361,807,452,0.6548001170158386,0,788,452,4.960480213165283,1.5423744916915894,WALKWAY_29,2.4594594594594597
371,1,796,677,961,958,0.9508039951324463,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.7030303030303031
371,8,639,439,711,548,0.7244088649749756,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
371,20,844,527,960,647,0.8589126467704773,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
371,24,463,424,522,527,0.5960074663162231,0,492,527,7.930080413818359,4.113308906555176,WALKWAY_26,1.7457627118644068
371,7,1422,305,1537,481,0.8916077017784119,0,1479,481,-2.1718039512634277,1.635023593902588,WALKWAY_27,1.5304347826086957
371,3,1581,324,1698,523,0.6762425899505615,0,1639,523,-3.0586156845092773,1.3980242013931274,WALKWAY_28,1.7008547008547008
371,13,770,361,807,451,0.7117783427238464,0,788,451,5.009634017944336,1.5303252935409546,WALKWAY_29,2.4324324324324325
372,1,796,677,961,958,0.9524612426757812,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.7030303030303031
372,8,639,440,711,548,0.7056883573532104,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5
372,20,844,527,960,647,0.8606710433959961,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
372,24,463,424,521,526,0.5143902897834778,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.7586206896551724
372,7,1422,306,1537,480,0.890188992023468,0,1479,480,-2.1613285541534424,1.6293983459472656,WALKWAY_27,1.5130434782608695
372,3,1580,326,1694,523,0.6673321723937988,0,1637,523,-3.0506575107574463,1.4063806533813477,WALKWAY_28,1.7280701754385965
372,13,770,361,806,449,0.7718573808670044,0,788,449,5.109797477722168,1.5057721138000488,WALKWAY_29,2.4444444444444446
372,25,456,460,481,541,0.6257778406143188,0,468,541,7.562033176422119,4.4033098220825195,WALKWAY_26,3.24
373,1,796,677,961,958,0.9527357816696167,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.7030303030303031
373,8,639,440,711,549,0.7053757309913635,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
373,20,844,527,960,647,0.8605212569236755,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
373,24,463,424,521,526,0.510130763053894,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.7586206896551724
373,7,1422,306,1536,480,0.8896008729934692,0,1479,480,-2.1613285541534424,1.6293983459472656,WALKWAY_27,1.5263157894736843
373,3,1580,327,1693,523,0.6669021844863892,0,1636,523,-3.046689987182617,1.4105466604232788,WALKWAY_28,1.7345132743362832
373,13,770,361,806,448,0.7653721570968628,0,788,448,5.160830497741699,1.493262529373169,WALKWAY_29,2.4166666666666665
373,27,734,405,774,473,0.513384222984314,0,754,473,4.706434726715088,1.7956995964050293,WALKWAY_29,1.7
373,25,455,461,481,541,0.6324177384376526,0,468,541,7.562033176422119,4.4033098220825195,WALKWAY_26,3.076923076923077
374,1,795,677,961,958,0.952284038066864,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
374,8,639,440,711,549,0.7085525989532471,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
374,20,844,527,960,647,0.8604695796966553,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
374,24,463,423,521,526,0.5185701847076416,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.7758620689655173
374,7,1422,306,1536,480,0.893994152545929,0,1479,480,-2.1613285541534424,1.6293983459472656,WALKWAY_27,1.5263157894736843
374,3,1580,328,1692,523,0.6679326891899109,0,1636,523,-3.046689987182617,1.4105466604232788,WALKWAY_28,1.7410714285714286
374,13,770,361,806,448,0.7518232464790344,0,788,448,5.160830497741699,1.493262529373169,WALKWAY_29,2.4166666666666665
374,27,734,404,774,473,0.5624953508377075,0,754,473,4.706434726715088,1.7956995964050293,WALKWAY_29,1.725
374,25,456,460,481,541,0.6040456891059875,0,468,541,7.562033176422119,4.4033098220825195,WALKWAY_26,3.24
375,1,795,677,961,958,0.9538941383361816,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
375,8,639,439,711,548,0.7151193022727966,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
375,20,844,527,960,647,0.8595194220542908,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
375,7,1423,306,1536,479,0.8930972814559937,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5309734513274336
375,3,1579,328,1690,523,0.666610836982727,0,1634,523,-3.038778305053711,1.4188544750213623,WALKWAY_28,1.7567567567567568
375,13,770,361,807,448,0.7362732291221619,0,788,448,5.160830497741699,1.493262529373169,WALKWAY_29,2.3513513513513513
375,27,734,403,775,473,0.5947952270507812,0,754,473,4.706434726715088,1.7956995964050293,WALKWAY_29,1.7073170731707317
375,25,456,462,481,542,0.6249621510505676,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.2
376,1,795,677,961,958,0.9542908668518066,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
376,8,639,439,711,548,0.7308111786842346,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
376,20,844,527,960,647,0.8590260744094849,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
376,7,1422,306,1536,480,0.8964128494262695,0,1479,480,-2.1613285541534424,1.6293983459472656,WALKWAY_27,1.5263157894736843
376,3,1576,325,1687,522,0.6664732098579407,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.7747747747747749
376,13,769,362,807,450,0.6644848585128784,0,788,450,5.059402942657471,1.5181254148483276,WALKWAY_29,2.3157894736842106
376,27,734,402,776,473,0.505547285079956,0,755,473,4.686798095703125,1.7947773933410645,WALKWAY_29,1.6904761904761905
376,25,456,464,481,542,0.6133097410202026,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.12
376,24,463,423,521,526,0.5101123452186584,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.7758620689655173
377,1,795,677,961,958,0.9526481628417969,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
377,8,639,439,711,548,0.7287377715110779,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
377,20,844,527,960,647,0.8564731478691101,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
377,7,1422,306,1536,479,0.8936069011688232,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5175438596491229
377,3,1575,324,1686,522,0.6719689965248108,0,1630,522,-3.014657735824585,1.4352177381515503,WALKWAY_28,1.7837837837837838
377,13,768,362,807,452,0.5979154706001282,0,787,452,4.982403755187988,1.5432194471359253,WALKWAY_29,2.3076923076923075
377,25,456,464,481,542,0.6095913052558899,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.12
377,24,463,422,521,526,0.5112787485122681,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.793103448275862
378,1,795,677,961,958,0.9530938863754272,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
378,8,639,439,711,548,0.7252594232559204,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
378,20,844,527,960,647,0.8536584377288818,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
378,7,1423,306,1536,479,0.8915690183639526,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5309734513274336
378,3,1576,324,1686,522,0.6559545993804932,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8
378,13,765,362,805,458,0.5145888328552246,0,785,458,4.740781307220459,1.6142438650131226,WALKWAY_29,2.4
378,25,456,464,481,542,0.5932415723800659,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.12
378,24,463,422,521,526,0.5373032689094543,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.793103448275862
379,1,795,677,961,958,0.9537345767021179,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
379,8,639,439,711,548,0.7342847585678101,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
379,20,844,527,960,647,0.8555029630661011,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
379,7,1422,306,1536,479,0.888261079788208,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5175438596491229
379,3,1576,324,1685,522,0.6713088750839233,0,1630,522,-3.014657735824585,1.4352177381515503,WALKWAY_28,1.81651376146789
379,25,456,466,480,542,0.6055214405059814,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.1666666666666665
379,24,463,421,521,526,0.5352393388748169,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.8103448275862069
380,1,795,677,961,958,0.9536716341972351,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
380,8,639,439,711,548,0.7117246985435486,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
380,20,844,527,960,647,0.8570278286933899,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
380,7,1422,306,1536,479,0.8917392492294312,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5175438596491229
380,3,1576,323,1685,522,0.6648845076560974,0,1630,522,-3.014657735824585,1.4352177381515503,WALKWAY_28,1.8256880733944953
380,25,456,469,480,542,0.6231964230537415,0,468,542,7.498608112335205,4.420007228851318,WALKWAY_26,3.0416666666666665
380,24,463,421,521,526,0.5582292675971985,0,492,526,7.994664669036865,4.096114635467529,WALKWAY_26,1.8103448275862069
380,13,773,364,812,456,0.5083568692207336,0,792,456,4.6850128173828125,1.5857056379318237,WALKWAY_29,2.358974358974359
381,1,795,677,961,958,0.9539605379104614,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
381,8,639,439,711,548,0.713985025882721,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
381,20,844,527,960,647,0.8574814200401306,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
381,7,1422,306,1536,479,0.8887485861778259,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5175438596491229
381,3,1577,324,1685,522,0.6664790511131287,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8333333333333333
381,25,456,471,479,542,0.6297250390052795,0,467,542,7.520439147949219,4.422215938568115,WALKWAY_26,3.0869565217391304
381,24,463,421,520,526,0.5540065169334412,0,491,526,8.016839981079102,4.098304271697998,WALKWAY_26,1.8421052631578947
381,13,777,363,814,455,0.5071437358856201,0,795,455,4.667423248291016,1.571702480316162,WALKWAY_29,2.4864864864864864
382,1,795,677,961,958,0.9533156752586365,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
382,8,639,440,711,548,0.7127073407173157,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5
382,20,844,527,960,647,0.8577501773834229,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
382,7,1422,306,1536,479,0.8818647861480713,0,1479,479,-2.1507976055145264,1.6237432956695557,WALKWAY_27,1.5175438596491229
382,3,1577,324,1685,522,0.671235978603363,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8333333333333333
382,25,456,474,479,543,0.6485841870307922,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,3.0
382,24,465,421,522,527,0.5818842053413391,0,493,527,7.907943248748779,4.111119270324707,WALKWAY_26,1.8596491228070176
382,13,778,361,816,454,0.5489863753318787,0,797,454,4.670989036560059,1.5584262609481812,WALKWAY_29,2.4473684210526314
383,1,795,677,961,958,0.9534350037574768,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
383,8,639,440,711,549,0.7113400101661682,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
383,20,844,527,960,647,0.8562192916870117,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
383,7,1422,306,1535,479,0.885330855846405,0,1478,479,-2.146658182144165,1.6241477727890015,WALKWAY_27,1.5309734513274336
383,3,1578,324,1685,522,0.6704635620117188,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8504672897196262
383,25,456,475,479,543,0.6777051687240601,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,2.9565217391304346
383,24,466,421,523,528,0.5847843885421753,0,494,528,7.821418762207031,4.126090049743652,WALKWAY_26,1.8771929824561404
383,13,780,360,818,455,0.595587432384491,0,799,455,4.582818984985352,1.5683317184448242,WALKWAY_29,2.5
383,27,733,373,789,471,0.5744400024414062,0,761,471,4.654038906097412,1.7702423334121704,WALKWAY_29,1.75
384,1,795,677,961,958,0.9530256390571594,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
384,8,639,440,711,549,0.7169575095176697,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
384,20,844,527,960,647,0.8566153645515442,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
384,7,1422,306,1535,479,0.8840687870979309,0,1478,479,-2.146658182144165,1.6241477727890015,WALKWAY_27,1.5309734513274336
384,3,1578,324,1685,522,0.679771900177002,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8504672897196262
384,25,456,476,479,543,0.6386170983314514,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,2.9130434782608696
384,24,467,421,524,528,0.602304995059967,0,495,528,7.799325466156006,4.1239013671875,WALKWAY_26,1.8771929824561404
384,13,781,355,821,457,0.6200785040855408,0,801,457,4.451721668243408,1.58939528465271,WALKWAY_29,2.55
384,27,733,373,788,472,0.7983037829399109,0,760,472,4.631155490875244,1.7807230949401855,WALKWAY_29,1.8
385,1,795,677,961,958,0.9536605477333069,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
385,8,639,440,711,549,0.7155112028121948,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
385,20,844,527,960,647,0.8554546236991882,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
385,7,1422,306,1535,479,0.8792780637741089,0,1478,479,-2.146658182144165,1.6241477727890015,WALKWAY_27,1.5309734513274336
385,3,1578,324,1685,522,0.6830103993415833,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8504672897196262
385,25,456,477,479,543,0.6351352334022522,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,2.869565217391304
385,24,468,421,524,528,0.6084805727005005,0,496,528,7.777238368988037,4.121713161468506,WALKWAY_26,1.9107142857142858
385,13,784,354,824,457,0.6524797081947327,0,804,457,4.3896636962890625,1.5868701934814453,WALKWAY_29,2.575
385,27,733,375,786,473,0.8009397983551025,0,759,473,4.608497619628906,1.7911003828048706,WALKWAY_29,1.849056603773585
386,1,795,677,961,958,0.9538384079933167,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
386,8,639,440,711,549,0.721996545791626,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
386,20,844,527,960,647,0.8577224612236023,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
386,7,1422,306,1535,479,0.8830298781394958,0,1478,479,-2.146658182144165,1.6241477727890015,WALKWAY_27,1.5309734513274336
386,3,1578,324,1684,522,0.6830007433891296,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8679245283018868
386,25,456,478,479,543,0.6139683723449707,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,2.8260869565217392
386,24,469,420,524,528,0.6503527760505676,0,496,528,7.777238368988037,4.121713161468506,WALKWAY_26,1.9636363636363636
386,13,786,352,827,457,0.5555906891822815,0,806,457,4.348430156707764,1.5851924419403076,WALKWAY_29,2.5609756097560976
386,27,732,377,784,473,0.794825553894043,0,758,473,4.628036022186279,1.792017936706543,WALKWAY_29,1.8461538461538463
387,1,795,677,961,958,0.9528687596321106,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
387,8,639,440,711,549,0.7199000716209412,0,675,549,2.7466540336608887,4.185926914215088,WALKWAY_25,1.5138888888888888
387,20,844,527,960,647,0.8545710444450378,0,902,647,-1.3687913417816162,5.1620354652404785,WALKWAY_1,1.0344827586206897
387,7,1422,306,1535,479,0.8893817663192749,0,1478,479,-2.146658182144165,1.6241477727890015,WALKWAY_27,1.5309734513274336
387,3,1578,324,1684,522,0.6888414025306702,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8679245283018868
387,25,456,478,479,543,0.5951088666915894,0,467,543,7.457108497619629,4.438880443572998,WALKWAY_26,2.8260869565217392
387,24,470,421,524,528,0.6554588079452515,0,497,528,7.755157470703125,4.119525909423828,WALKWAY_26,1.9814814814814814
387,27,731,377,782,473,0.7328861951828003,0,756,473,4.667186260223389,1.7938565015792847,WALKWAY_29,1.8823529411764706
388,1,795,677,961,958,0.9542826414108276,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
388,8,639,439,712,548,0.7545181512832642,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
388,20,845,528,961,648,0.8653554916381836,0,903,648,-1.4178800582885742,5.168708801269531,WALKWAY_1,1.0344827586206897
388,7,1422,306,1535,480,0.8852846622467041,0,1478,480,-2.1572072505950928,1.629805564880371,WALKWAY_27,1.5398230088495575
388,3,1579,324,1684,522,0.6854280233383179,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8857142857142857
388,25,456,479,478,544,0.6209532022476196,0,467,544,7.393901824951172,4.455512523651123,WALKWAY_26,2.9545454545454546
388,24,471,421,524,528,0.6468538641929626,0,497,528,7.755157470703125,4.119525909423828,WALKWAY_26,2.018867924528302
388,27,730,378,780,473,0.7301728129386902,0,755,473,4.686798095703125,1.7947773933410645,WALKWAY_29,1.9
388,26,795,348,839,455,0.5318070650100708,0,817,455,4.20770788192749,1.5533868074417114,WALKWAY_29,2.4318181818181817
389,1,795,677,961,958,0.9555405378341675,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
389,8,639,439,711,548,0.7475313544273376,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
389,20,846,529,961,648,0.8618164658546448,0,903,648,-1.417667269706726,5.1686553955078125,WALKWAY_1,1.0347826086956522
389,7,1422,306,1535,480,0.8814271092414856,0,1478,480,-2.1572072505950928,1.629805564880371,WALKWAY_27,1.5398230088495575
389,3,1579,324,1684,522,0.692342221736908,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8857142857142857
389,25,455,480,478,544,0.6595741510391235,0,466,544,7.41567850112915,4.457722187042236,WALKWAY_26,2.782608695652174
389,24,471,421,525,528,0.6609523892402649,0,498,528,7.7330827713012695,4.117339134216309,WALKWAY_26,1.9814814814814814
389,27,730,380,779,473,0.7336375117301941,0,754,473,4.706434726715088,1.7956995964050293,WALKWAY_29,1.8979591836734695
389,26,795,349,841,456,0.5997101664543152,0,818,456,4.144978046417236,1.5639598369598389,WALKWAY_29,2.3260869565217392
390,1,795,677,961,958,0.9552661776542664,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
390,8,639,439,711,548,0.7419158220291138,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
390,20,846,529,961,648,0.8575625419616699,0,903,648,-1.417667269706726,5.1686553955078125,WALKWAY_1,1.0347826086956522
390,7,1422,306,1535,480,0.8827778697013855,0,1478,480,-2.1572072505950928,1.629805564880371,WALKWAY_27,1.5398230088495575
390,3,1579,324,1684,522,0.6906083822250366,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8857142857142857
390,25,455,480,478,544,0.6890782713890076,0,466,544,7.41567850112915,4.457722187042236,WALKWAY_26,2.782608695652174
390,24,472,421,525,527,0.6645088195800781,0,498,527,7.797351837158203,4.100180149078369,WALKWAY_26,2.0
390,27,732,383,780,474,0.7260901927947998,0,756,474,4.624943733215332,1.803215742111206,WALKWAY_29,1.8958333333333333
390,26,795,350,841,456,0.5563337802886963,0,818,456,4.144978046417236,1.5639598369598389,WALKWAY_29,2.3043478260869565
391,1,795,677,961,958,0.9549773335456848,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
391,8,639,439,711,548,0.7310529351234436,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.5138888888888888
391,20,846,529,961,647,0.8525020480155945,0,903,647,-1.3885347843170166,5.161314010620117,WALKWAY_1,1.0260869565217392
391,7,1422,306,1535,480,0.8838887214660645,0,1478,480,-2.1572072505950928,1.629805564880371,WALKWAY_27,1.5398230088495575
391,3,1579,324,1684,522,0.7108310461044312,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8857142857142857
391,25,455,480,478,545,0.721279501914978,0,466,545,7.352565765380859,4.4743218421936035,WALKWAY_26,2.8260869565217392
391,24,473,421,525,527,0.6719843149185181,0,499,527,7.775252819061279,4.097993850708008,WALKWAY_26,2.0384615384615383
391,27,735,386,780,474,0.7278680205345154,0,757,474,4.6054911613464355,1.8022950887680054,WALKWAY_29,1.9555555555555555
391,26,796,351,842,456,0.5456516146659851,0,819,456,4.124580383300781,1.563138484954834,WALKWAY_29,2.282608695652174
392,1,795,677,961,958,0.952551543712616,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
392,8,639,439,712,548,0.7355939149856567,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
392,20,847,529,960,647,0.8432473540306091,0,903,647,-1.3756929636001587,5.158077716827393,WALKWAY_1,1.0442477876106195
392,7,1422,307,1535,481,0.8917285203933716,0,1478,481,-2.1677005290985107,1.6354334354400635,WALKWAY_27,1.5398230088495575
392,3,1579,324,1684,522,0.7140383124351501,0,1631,522,-3.0185697078704834,1.4311013221740723,WALKWAY_28,1.8857142857142857
392,25,455,481,478,545,0.731689989566803,0,466,545,7.352565765380859,4.4743218421936035,WALKWAY_26,2.782608695652174
392,24,474,421,525,526,0.7364888787269592,0,499,526,7.839618682861328,4.080801486968994,WALKWAY_26,2.0588235294117645
392,27,739,391,781,473,0.5881609320640564,0,760,473,4.58898401260376,1.7901840209960938,WALKWAY_29,1.9523809523809523
393,1,795,677,961,958,0.9530723094940186,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
393,8,639,439,712,548,0.7353321313858032,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
393,20,847,529,960,647,0.8416195511817932,0,903,647,-1.3756929636001587,5.158077716827393,WALKWAY_1,1.0442477876106195
393,7,1422,307,1535,481,0.8859840035438538,0,1478,481,-2.1677005290985107,1.6354334354400635,WALKWAY_27,1.5398230088495575
393,3,1580,324,1685,523,0.697007417678833,0,1632,523,-3.0308969020843506,1.427130103111267,WALKWAY_28,1.8952380952380952
393,25,455,481,478,545,0.7045464515686035,0,466,545,7.352565765380859,4.4743218421936035,WALKWAY_26,2.782608695652174
393,24,475,421,526,525,0.7497884631156921,0,500,525,7.881957054138184,4.061389446258545,WALKWAY_26,2.0392156862745097
393,27,741,393,780,473,0.6162139177322388,0,760,473,4.58898401260376,1.7901840209960938,WALKWAY_29,2.051282051282051
394,1,795,677,961,958,0.9529517889022827,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
394,8,639,439,712,548,0.7388997077941895,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
394,20,847,529,960,647,0.8361082673072815,0,903,647,-1.3756929636001587,5.158077716827393,WALKWAY_1,1.0442477876106195
394,7,1422,306,1535,481,0.8870091438293457,0,1478,481,-2.1677005290985107,1.6354334354400635,WALKWAY_27,1.5486725663716814
394,3,1580,324,1686,523,0.6937629580497742,0,1633,523,-3.0348339080810547,1.4229962825775146,WALKWAY_28,1.8773584905660377
394,25,454,482,478,546,0.6929791569709778,0,466,546,7.289576053619385,4.490888595581055,WALKWAY_26,2.6666666666666665
394,24,475,421,526,525,0.7594674229621887,0,500,525,7.881957054138184,4.061389446258545,WALKWAY_26,2.0392156862745097
394,27,742,395,780,473,0.5797497034072876,0,761,473,4.569494724273682,1.7892688512802124,WALKWAY_29,2.0526315789473686
395,1,795,677,961,958,0.9531235098838806,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6927710843373494
395,8,639,439,712,548,0.739574134349823,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
395,20,847,529,960,647,0.8374865055084229,0,903,647,-1.3756929636001587,5.158077716827393,WALKWAY_1,1.0442477876106195
395,7,1421,307,1534,481,0.8890795707702637,0,1477,481,-2.1635916233062744,1.6358438730239868,WALKWAY_27,1.5398230088495575
395,3,1581,323,1686,522,0.7037763595581055,0,1633,522,-3.026416540145874,1.422844409942627,WALKWAY_28,1.8952380952380952
395,25,454,482,479,546,0.6758838891983032,0,466,546,7.289576053619385,4.490888595581055,WALKWAY_26,2.56
395,24,476,421,526,524,0.7631853222846985,0,501,524,7.924367904663086,4.04194450378418,WALKWAY_26,2.06
395,27,743,395,780,473,0.5463520884513855,0,761,473,4.569494724273682,1.7892688512802124,WALKWAY_29,2.108108108108108
396,1,795,677,962,958,0.953194260597229,0,878,958,-4.694077968597412,6.689115524291992,WALKWAY_16,1.6826347305389222
396,8,639,439,712,548,0.7578699588775635,0,675,548,2.7953639030456543,4.167519569396973,WALKWAY_25,1.4931506849315068
396,20,847,529,960,647,0.8389003276824951,0,903,647,-1.3756929636001587,5.158077716827393,WALKWAY_1,1.0442477876106195
396,7,1420,307,1533,481,0.883272647857666,0,1476,481,-2.1594769954681396,1.6362547874450684,WALKWAY_27,1.5398230088495575
396,3,1581,323,1687,522,0.7030873894691467,0,1634,522,-3.030351161956787,1.4187040328979492,WALKWAY_28,1.8773584905660377
396,25,454,481,479,546,0.6378132700920105,0,466,546,7.289576053619385,4.490888595581055,WALKWAY_26,2.6
396,24,477,421,526,523,0.7628194689750671,0,501,523,7.989056587219238,4.024649620056152,WALKWAY_26,2.0816326530612246
