frame,track_id,x1,y1,x2,y2,score,cls,feet_x,feet_y,three_x,three_z,zone,aspect_ratio
1168,65,811,352,845,452,0.756511390209198,0,828,452,4.107861518859863,1.5095149278640747,WALKWAY_29,2.9411764705882355
1168,62,434,668,668,1219,0.8931854367256165,0,551,1219,-5.0630364418029785,8.030362129211426,WALKWAY_14,2.3547008547008548
1169,20,853,528,960,647,0.8434839248657227,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1169,7,1509,308,1586,497,0.8040235638618469,0,1547,497,-2.5245041847229004,1.7449376583099365,WALKWAY_28,2.4545454545454546
1169,3,1583,324,1705,524,0.5146939754486084,0,1644,524,-3.0871782302856445,1.3771262168884277,WALKWAY_28,1.639344262295082
1169,24,455,427,496,542,0.675300657749176,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.8048780487804876
1169,45,759,397,798,466,0.7546727657318115,0,778,466,4.529879570007324,1.7055000066757202,WALKWAY_29,1.7692307692307692
1169,65,811,353,845,452,0.751126766204834,0,828,452,4.107861518859863,1.5095149278640747,WALKWAY_29,2.911764705882353
1169,62,440,668,670,1219,0.865156352519989,0,555,1219,-5.086411952972412,8.02021312713623,WALKWAY_14,2.3956521739130436
1170,20,853,528,960,647,0.8359806537628174,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1170,7,1510,308,1585,496,0.8105359673500061,0,1547,496,-2.5169789791107178,1.744687795639038,WALKWAY_28,2.506666666666667
1170,3,1583,324,1704,524,0.5050046443939209,0,1643,524,-3.083146572113037,1.3813508749008179,WALKWAY_28,1.6528925619834711
1170,24,455,427,495,542,0.6764636635780334,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.875
1170,45,760,398,799,466,0.7508194446563721,0,779,466,4.50987434387207,1.704613208770752,WALKWAY_29,1.7435897435897436
1170,65,811,353,845,451,0.7618097066879272,0,828,451,4.150524616241455,1.4975953102111816,WALKWAY_29,2.8823529411764706
1170,62,456,667,686,1219,0.8900458216667175,0,571,1219,-5.177961349487305,7.980465412139893,WALKWAY_14,2.4
1170,1,801,710,930,961,0.5805436968803406,0,865,961,-4.689362049102783,6.7469801902771,WALKWAY_16,1.945736434108527
1170,59,638,441,709,548,0.5002578496932983,0,673,548,6.142085552215576,3.5150959491729736,WALKWAY_25,1.5070422535211268
1171,20,853,528,960,647,0.8355582356452942,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1171,7,1511,308,1583,494,0.7984179258346558,0,1547,494,-2.5019445419311523,1.744188666343689,WALKWAY_28,2.5833333333333335
1171,24,455,427,495,541,0.6761349439620972,0,475,541,7.409175395965576,4.387868404388428,WALKWAY_26,2.85
1171,45,761,398,798,465,0.7281603813171387,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8108108108108107
1171,65,811,353,845,451,0.7671106457710266,0,828,451,4.150524616241455,1.4975953102111816,WALKWAY_29,2.8823529411764706
1171,62,465,665,696,1217,0.8287232518196106,0,580,1217,-5.200775146484375,7.955483913421631,WALKWAY_14,2.3896103896103895
1171,59,639,441,708,545,0.517713189125061,0,673,545,6.127504348754883,3.461310386657715,WALKWAY_25,1.5072463768115942
1172,20,853,528,960,647,0.8386694192886353,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1172,7,1515,309,1581,481,0.7754117846488953,0,1548,481,-2.4077556133270264,1.7374733686447144,WALKWAY_28,2.606060606060606
1172,24,455,427,495,541,0.661126971244812,0,475,541,7.409175395965576,4.387868404388428,WALKWAY_26,2.85
1172,45,761,398,798,464,0.720426082611084,0,779,464,4.596158981323242,1.6840609312057495,WALKWAY_29,1.7837837837837838
1172,65,811,353,845,449,0.7172218561172485,0,828,449,4.237416744232178,1.4733186960220337,WALKWAY_29,2.823529411764706
1172,62,477,665,710,1218,0.874717652797699,0,593,1218,-5.285488605499268,7.926344394683838,WALKWAY_14,2.3733905579399144
1172,59,638,441,707,544,0.5347263813018799,0,672,544,6.146686553955078,3.444182872772217,WALKWAY_25,1.4927536231884058
1172,1,798,708,932,968,0.6492784023284912,0,865,968,-4.70020055770874,6.755190849304199,WALKWAY_16,1.9402985074626866
1173,20,853,528,961,647,0.8384767770767212,0,907,647,-1.5825772285461426,5.18770694732666,WALKWAY_1,1.1018518518518519
1173,7,1517,309,1579,471,0.7477740049362183,0,1548,471,-2.333481550216675,1.7350199222564697,WALKWAY_28,2.6129032258064515
1173,24,455,427,496,542,0.6609283089637756,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.8048780487804876
1173,45,761,397,799,464,0.7613938450813293,0,780,464,4.575892925262451,1.6831785440444946,WALKWAY_29,1.763157894736842
1173,65,811,353,845,449,0.752048134803772,0,828,449,4.237416744232178,1.4733186960220337,WALKWAY_29,2.823529411764706
1173,62,484,663,722,1220,0.8352128267288208,0,603,1220,-5.36549186706543,7.906402587890625,WALKWAY_14,2.3403361344537816
1173,59,638,441,707,543,0.536593496799469,0,672,543,6.141822814941406,3.4261975288391113,WALKWAY_25,1.4782608695652173
1173,1,796,707,934,973,0.6962959170341492,0,865,973,-4.707952499389648,6.761063098907471,WALKWAY_16,1.9275362318840579
1174,20,853,528,961,647,0.8359613418579102,0,907,647,-1.5825772285461426,5.18770694732666,WALKWAY_1,1.1018518518518519
1174,7,1518,309,1578,468,0.7530194520950317,0,1548,468,-2.311298370361328,1.734287142753601,WALKWAY_28,2.65
1174,24,455,427,496,542,0.661586582660675,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.8048780487804876
1174,45,760,398,798,464,0.7704114317893982,0,779,464,4.596158981323242,1.6840609312057495,WALKWAY_29,1.736842105263158
1174,65,812,353,845,449,0.6955554485321045,0,828,449,4.237416744232178,1.4733186960220337,WALKWAY_29,2.909090909090909
1174,62,490,663,730,1220,0.7905938029289246,0,610,1220,-5.402007579803467,7.890497207641602,WALKWAY_14,2.3208333333333333
1174,59,637,441,707,544,0.5285564064979553,0,672,544,6.146686553955078,3.444182872772217,WALKWAY_25,1.4714285714285715
1174,1,797,706,936,975,0.6295934319496155,0,866,975,-4.7117838859558105,6.759254455566406,WALKWAY_16,1.935251798561151
1175,20,853,528,960,647,0.8446715474128723,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1175,7,1519,309,1578,467,0.737564742565155,0,1548,467,-2.3039140701293945,1.7340432405471802,WALKWAY_28,2.6779661016949152
1175,24,455,427,496,542,0.6717018485069275,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.8048780487804876
1175,45,759,397,797,464,0.6878094673156738,0,778,464,4.616452217102051,1.6849445104599,WALKWAY_29,1.763157894736842
1175,65,811,352,845,449,0.7180073261260986,0,828,449,4.237416744232178,1.4733186960220337,WALKWAY_29,2.8529411764705883
1175,62,493,662,735,1222,0.8689332604408264,0,614,1222,-5.448923587799072,7.884639263153076,WALKWAY_14,2.3140495867768593
1175,59,637,441,707,543,0.5082849264144897,0,672,543,6.141822814941406,3.4261975288391113,WALKWAY_25,1.457142857142857
1175,1,798,706,936,974,0.6433945894241333,0,867,974,-4.710959434509277,6.7539167404174805,WALKWAY_16,1.9420289855072463
1176,20,853,528,960,647,0.8334112763404846,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1176,7,1519,309,1577,465,0.7363033294677734,0,1548,465,-2.28717041015625,1.517428994178772,WALKWAY_27,2.689655172413793
1176,24,454,427,496,542,0.6700051426887512,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.738095238095238
1176,65,810,352,844,449,0.692807674407959,0,827,449,4.258639812469482,1.4741082191467285,WALKWAY_29,2.8529411764705883
1176,62,499,659,742,1224,0.8530992865562439,0,620,1224,-5.505475997924805,7.874393939971924,WALKWAY_14,2.325102880658436
1176,59,637,441,707,543,0.5154573321342468,0,672,543,6.141822814941406,3.4261975288391113,WALKWAY_25,1.457142857142857
1176,1,799,706,936,972,0.5552254319190979,0,867,972,-4.707854270935059,6.751566410064697,WALKWAY_16,1.9416058394160585
1176,66,344,607,476,952,0.5553572773933411,0,410,952,-1.1467339992523193,7.903367042541504,WALKWAY_6,2.6136363636363638
1177,20,853,528,960,647,0.8383455276489258,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1177,7,1520,309,1576,464,0.7310667634010315,0,1548,464,-2.2770378589630127,1.5115140676498413,WALKWAY_27,2.767857142857143
1177,24,454,427,495,542,0.6744439601898193,0,474,542,7.367750644683838,4.406768798828125,WALKWAY_26,2.8048780487804876
1177,65,809,352,843,449,0.6809254288673401,0,826,449,4.2798919677734375,1.4748988151550293,WALKWAY_29,2.8529411764705883
1177,62,503,658,747,1222,0.7645723223686218,0,625,1222,-5.504517555236816,7.860264778137207,WALKWAY_14,2.3114754098360657
1177,1,801,707,939,975,0.6150795221328735,0,870,975,-4.714703559875488,6.742583751678467,WALKWAY_16,1.9420289855072463
1178,20,853,528,960,647,0.8388468027114868,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1178,7,1519,309,1576,465,0.7129192352294922,0,1547,465,-2.283158540725708,1.5177593231201172,WALKWAY_27,2.736842105263158
1178,24,454,427,495,542,0.6671613454818726,0,474,542,7.367750644683838,4.406768798828125,WALKWAY_26,2.8048780487804876
1178,65,809,352,843,449,0.6573911309242249,0,826,449,4.2798919677734375,1.4748988151550293,WALKWAY_29,2.8529411764705883
1178,62,507,658,751,1224,0.6965907216072083,0,629,1224,-5.550258159637451,7.854631423950195,WALKWAY_14,2.319672131147541
1178,1,799,707,937,975,0.6517662405967712,0,868,975,-4.713242530822754,6.7509260177612305,WALKWAY_16,1.9420289855072463
1178,59,638,441,708,543,0.5066085457801819,0,673,543,6.117758750915527,3.4253623485565186,WALKWAY_25,1.457142857142857
1178,66,348,611,478,951,0.5048636794090271,0,413,951,-1.1473082304000854,7.891050338745117,WALKWAY_6,2.6153846153846154
1179,20,853,528,960,647,0.840976357460022,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1179,7,1520,309,1576,462,0.7269338965415955,0,1548,462,-2.2566115856170654,1.4995898008346558,WALKWAY_27,2.732142857142857
1179,24,454,427,496,542,0.6725309491157532,0,475,542,7.3459625244140625,4.404564380645752,WALKWAY_26,2.738095238095238
1179,65,809,352,844,449,0.6782792806625366,0,826,449,4.2798919677734375,1.4748988151550293,WALKWAY_29,2.7714285714285714
1179,62,509,659,752,1226,0.5580034852027893,0,630,1226,-5.580952167510986,7.855550765991211,WALKWAY_14,2.3333333333333335
1179,1,801,708,937,974,0.698944628238678,0,869,974,-4.712418079376221,6.745581150054932,WALKWAY_16,1.9558823529411764
1179,59,638,441,709,543,0.509373128414154,0,673,543,6.117758750915527,3.4253623485565186,WALKWAY_25,1.4366197183098592
1180,20,853,528,960,647,0.8500045537948608,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1180,7,1519,310,1571,450,0.7985391020774841,0,1545,450,-2.1164748668670654,1.4261406660079956,WALKWAY_27,2.6923076923076925
1180,24,455,428,496,543,0.6828010678291321,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1180,65,809,353,844,450,0.6378671526908875,0,826,450,4.235863208770752,1.4871180057525635,WALKWAY_29,2.7714285714285714
1180,62,502,658,741,1228,0.702965259552002,0,621,1228,-5.562504768371582,7.878398895263672,WALKWAY_14,2.3849372384937237
1180,1,802,710,939,977,0.6905232071876526,0,870,977,-4.717814922332764,6.744935989379883,WALKWAY_16,1.948905109489051
1180,59,638,441,709,543,0.5329931378364563,0,673,543,6.117758750915527,3.4253623485565186,WALKWAY_25,1.4366197183098592
1180,45,760,397,797,462,0.6696819067001343,0,778,462,4.705051422119141,1.663907766342163,WALKWAY_29,1.7567567567567568
1180,66,349,619,476,947,0.6496449708938599,0,412,947,-1.0860844850540161,7.88417911529541,WALKWAY_6,2.5826771653543306
1181,20,853,528,960,647,0.8472888469696045,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1181,7,1519,310,1570,446,0.7698333263397217,0,1544,446,-2.067554473876953,1.4005002975463867,WALKWAY_27,2.6666666666666665
1181,24,455,428,496,543,0.6831327080726624,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1181,65,810,354,845,450,0.646089494228363,0,827,450,4.214770317077637,1.4863238334655762,WALKWAY_29,2.742857142857143
1181,62,503,654,744,1243,0.7976619005203247,0,623,1243,-5.766025543212891,7.897149562835693,WALKWAY_14,2.4439834024896268
1181,1,800,712,936,977,0.6686686873435974,0,868,977,-4.71635103225708,6.7532782554626465,WALKWAY_16,1.9485294117647058
1181,59,638,441,710,543,0.5274075269699097,0,674,543,6.0937018394470215,3.424527406692505,WALKWAY_25,1.4166666666666667
1181,45,760,397,797,462,0.7047672867774963,0,778,462,4.705051422119141,1.663907766342163,WALKWAY_29,1.7567567567567568
1181,66,350,620,476,947,0.754349946975708,0,413,947,-1.0910698175430298,7.88088846206665,WALKWAY_6,2.5952380952380953
1182,20,853,528,960,647,0.844572126865387,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1182,7,1518,310,1570,445,0.7654750347137451,0,1544,445,-2.0562448501586914,1.3939296007156372,WALKWAY_27,2.5961538461538463
1182,24,455,428,496,543,0.6882404685020447,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1182,65,810,354,845,451,0.6614686846733093,0,827,451,4.171431541442871,1.49839186668396,WALKWAY_29,2.7714285714285714
1182,62,511,654,756,1259,0.7429794669151306,0,633,1259,-6.015444278717041,7.899531841278076,WALKWAY_14,2.4693877551020407
1182,1,791,714,929,976,0.6157163977622986,0,860,976,-4.708970546722412,6.785332202911377,WALKWAY_16,1.8985507246376812
1182,59,639,441,710,543,0.5518531203269958,0,674,543,6.0937018394470215,3.424527406692505,WALKWAY_25,1.4366197183098592
1182,45,760,397,797,463,0.7556551694869995,0,778,463,4.660493850708008,1.6744873523712158,WALKWAY_29,1.7837837837837838
1182,66,350,620,478,947,0.755474865436554,0,414,947,-1.0960379838943481,7.877608776092529,WALKWAY_6,2.5546875
1182,3,1581,324,1703,523,0.5072029232978821,0,1642,523,-3.070611000061035,1.3854284286499023,WALKWAY_28,1.6311475409836065
1183,20,853,528,960,647,0.842843234539032,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1183,7,1517,310,1570,445,0.7772625088691711,0,1543,445,-2.051835775375366,1.3941923379898071,WALKWAY_27,2.547169811320755
1183,24,455,428,496,543,0.6868224143981934,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1183,65,810,354,845,451,0.6585612297058105,0,827,451,4.171431541442871,1.49839186668396,WALKWAY_29,2.7714285714285714
1183,62,522,656,768,1270,0.7289811968803406,0,645,1270,-6.204408645629883,7.890054225921631,WALKWAY_14,2.4959349593495936
1183,1,775,722,902,962,0.5501702427864075,0,838,962,-4.671722412109375,6.859161376953125,WALKWAY_16,1.889763779527559
1183,59,639,441,710,543,0.5499582290649414,0,674,543,6.0937018394470215,3.424527406692505,WALKWAY_25,1.4366197183098592
1183,45,760,397,797,464,0.7623727917671204,0,778,464,4.616452217102051,1.6849445104599,WALKWAY_29,1.8108108108108107
1183,66,350,618,479,947,0.8333749175071716,0,414,947,-1.0960379838943481,7.877608776092529,WALKWAY_6,2.550387596899225
1184,20,854,528,961,647,0.8417730927467346,0,907,647,-1.5772418975830078,5.186355113983154,WALKWAY_1,1.1121495327102804
1184,7,1516,310,1569,445,0.7868435382843018,0,1542,445,-2.0474202632904053,1.3944555521011353,WALKWAY_27,2.547169811320755
1184,24,455,428,496,543,0.6841679811477661,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1184,65,810,354,845,451,0.6570808291435242,0,827,451,4.171431541442871,1.49839186668396,WALKWAY_29,2.7714285714285714
1184,62,537,663,783,1273,0.5833531022071838,0,660,1273,-6.302639007568359,7.862696647644043,WALKWAY_14,2.4796747967479673
1184,1,762,724,884,953,0.685907781124115,0,823,953,-4.647600173950195,6.909247398376465,WALKWAY_16,1.8770491803278688
1184,59,639,441,710,542,0.5533434152603149,0,674,542,6.088809967041016,3.4065284729003906,WALKWAY_25,1.4225352112676057
1184,45,760,397,797,464,0.7539016604423523,0,778,464,4.616452217102051,1.6849445104599,WALKWAY_29,1.8108108108108107
1184,66,351,620,479,946,0.8521782755851746,0,415,946,-1.0867865085601807,7.8717474937438965,WALKWAY_6,2.546875
1185,20,853,528,961,647,0.8407241106033325,0,907,647,-1.5825772285461426,5.18770694732666,WALKWAY_1,1.1018518518518519
1185,7,1515,309,1569,444,0.7876225113868713,0,1542,444,-2.0360066890716553,1.3878402709960938,WALKWAY_27,2.5
1185,24,455,428,496,543,0.6764940023422241,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1185,65,810,353,846,451,0.642220675945282,0,828,451,4.150524616241455,1.4975953102111816,WALKWAY_29,2.7222222222222223
1185,1,752,726,867,945,0.7105095982551575,0,809,945,-4.625994682312012,6.955822467803955,WALKWAY_16,1.9043478260869566
1185,59,639,441,710,542,0.5467847585678101,0,674,542,6.088809967041016,3.4065284729003906,WALKWAY_25,1.4225352112676057
1185,45,760,397,798,464,0.7545955777168274,0,779,464,4.596158981323242,1.6840609312057495,WALKWAY_29,1.763157894736842
1185,66,351,620,480,946,0.8731362819671631,0,415,946,-1.0867865085601807,7.8717474937438965,WALKWAY_6,2.5271317829457365
1185,3,1581,324,1703,524,0.5057059526443481,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1186,20,853,528,960,647,0.838151216506958,0,906,647,-1.5637346506118774,5.188567161560059,WALKWAY_1,1.1121495327102804
1186,7,1514,309,1570,445,0.7612161636352539,0,1542,445,-2.0474202632904053,1.3944555521011353,WALKWAY_27,2.4285714285714284
1186,24,455,428,496,543,0.6668323874473572,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1186,65,810,353,846,451,0.6720506548881531,0,828,451,4.150524616241455,1.4975953102111816,WALKWAY_29,2.7222222222222223
1186,1,751,727,865,947,0.702468752861023,0,808,947,-4.62832498550415,6.962122440338135,WALKWAY_16,1.9298245614035088
1186,59,639,441,710,542,0.5490990877151489,0,674,542,6.088809967041016,3.4065284729003906,WALKWAY_25,1.4225352112676057
1186,45,760,396,798,464,0.7502421140670776,0,779,464,4.596158981323242,1.6840609312057495,WALKWAY_29,1.7894736842105263
1186,66,351,621,481,946,0.8795504570007324,0,416,946,-1.0917606353759766,7.8684844970703125,WALKWAY_6,2.5
1186,3,1581,324,1703,524,0.5224688649177551,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1186,62,547,662,794,1271,0.6130786538124084,0,670,1271,-6.318324089050293,7.839013576507568,WALKWAY_14,2.465587044534413
1187,20,853,528,961,647,0.8311210870742798,0,907,647,-1.5825772285461426,5.18770694732666,WALKWAY_1,1.1018518518518519
1187,7,1514,309,1570,444,0.7799845933914185,0,1542,444,-2.0360066890716553,1.3878402709960938,WALKWAY_27,2.4107142857142856
1187,24,455,429,496,543,0.6642495393753052,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.7804878048780486
1187,65,810,353,846,451,0.7133896946907043,0,828,451,4.150524616241455,1.4975953102111816,WALKWAY_29,2.7222222222222223
1187,1,750,728,863,948,0.7402780652046204,0,806,948,-4.628476619720459,6.971216678619385,WALKWAY_16,1.9469026548672566
1187,59,639,441,711,542,0.5376697778701782,0,675,542,6.064748764038086,3.405695915222168,WALKWAY_25,1.4027777777777777
1187,45,760,396,798,465,0.7601456642150879,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8157894736842106
1187,66,353,622,482,947,0.8768230080604553,0,417,947,-1.1108407974243164,7.867836952209473,WALKWAY_6,2.5193798449612403
1187,3,1581,324,1703,524,0.5212665796279907,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1187,62,549,661,797,1270,0.682255208492279,0,673,1270,-6.318164348602295,7.8314008712768555,WALKWAY_14,2.4556451612903225
1188,20,853,529,960,647,0.8287286162376404,0,906,647,-1.5685844421386719,5.189794063568115,WALKWAY_1,1.102803738317757
1188,7,1513,309,1570,444,0.7871381044387817,0,1541,444,-2.031564474105835,1.3880999088287354,WALKWAY_27,2.3684210526315788
1188,24,455,429,496,543,0.6602907180786133,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.7804878048780486
1188,65,811,353,846,452,0.7211025953292847,0,828,452,4.107861518859863,1.5095149278640747,WALKWAY_29,2.8285714285714287
1188,1,765,727,883,951,0.5679998993873596,0,824,951,-4.645257949829102,6.902894020080566,WALKWAY_16,1.8983050847457628
1188,59,639,441,711,542,0.5331084728240967,0,675,542,6.064748764038086,3.405695915222168,WALKWAY_25,1.4027777777777777
1188,45,760,396,798,465,0.7557330131530762,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8157894736842106
1188,66,354,622,483,947,0.8559499979019165,0,418,947,-1.1157413721084595,7.864602088928223,WALKWAY_6,2.5193798449612403
1188,3,1581,324,1703,524,0.5146322250366211,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1189,20,853,530,959,647,0.8261190056800842,0,906,647,-1.5680820941925049,5.189667224884033,WALKWAY_1,1.1037735849056605
1189,7,1512,309,1569,445,0.7764036059379578,0,1540,445,-2.0385706424713135,1.3949830532073975,WALKWAY_27,2.3859649122807016
1189,24,455,429,496,543,0.6614095568656921,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.7804878048780486
1189,65,811,354,847,452,0.7813704013824463,0,829,452,4.087136745452881,1.5087162256240845,WALKWAY_29,2.7222222222222223
1189,59,639,441,711,542,0.535934567451477,0,675,542,6.064748764038086,3.405695915222168,WALKWAY_25,1.4027777777777777
1189,45,760,396,798,465,0.7660649418830872,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8157894736842106
1189,66,354,623,483,947,0.8389208912849426,0,418,947,-1.1157413721084595,7.864602088928223,WALKWAY_6,2.511627906976744
1189,3,1581,324,1703,524,0.5487412214279175,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1189,62,552,652,801,1268,0.5269568562507629,0,676,1268,-6.306003093719482,7.822354793548584,WALKWAY_14,2.4738955823293174
1190,20,853,530,959,647,0.8298223614692688,0,906,647,-1.5680820941925049,5.189667224884033,WALKWAY_1,1.1037735849056605
1190,7,1511,309,1570,445,0.743639349937439,0,1540,445,-2.0385706424713135,1.3949830532073975,WALKWAY_27,2.305084745762712
1190,24,455,428,496,543,0.664084792137146,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1190,65,812,355,847,453,0.8133957982063293,0,829,453,4.045135021209717,1.5204904079437256,WALKWAY_29,2.8
1190,59,638,441,711,543,0.5307672023773193,0,674,543,6.0937018394470215,3.424527406692505,WALKWAY_25,1.3972602739726028
1190,45,760,395,798,465,0.7772627472877502,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8421052631578947
1190,66,353,624,483,948,0.8225728869438171,0,418,948,-1.1297364234924316,7.867196083068848,WALKWAY_6,2.4923076923076923
1190,3,1581,324,1703,524,0.5429477095603943,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1190,62,553,648,800,1260,0.6870399713516235,0,676,1260,-6.209766387939453,7.810555458068848,WALKWAY_14,2.477732793522267
1191,20,853,530,960,647,0.8272138237953186,0,906,647,-1.5734312534332275,5.191020488739014,WALKWAY_1,1.0934579439252337
1191,7,1510,309,1570,446,0.7155758142471313,0,1540,446,-2.0499613285064697,1.4015693664550781,WALKWAY_27,2.283333333333333
1191,24,455,428,496,543,0.6674855947494507,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.8048780487804876
1191,65,812,355,847,453,0.8159300088882446,0,829,453,4.045135021209717,1.5204904079437256,WALKWAY_29,2.8
1191,59,638,441,711,543,0.5559471845626831,0,674,543,6.0937018394470215,3.424527406692505,WALKWAY_25,1.3972602739726028
1191,45,760,395,798,466,0.7893961071968079,0,779,466,4.50987434387207,1.704613208770752,WALKWAY_29,1.868421052631579
1191,66,352,623,482,947,0.8209871053695679,0,417,947,-1.1108407974243164,7.867836952209473,WALKWAY_6,2.4923076923076923
1191,3,1581,324,1703,524,0.5520352125167847,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1191,62,555,647,802,1263,0.7138912677764893,0,678,1263,-6.253925800323486,7.810947895050049,WALKWAY_14,2.493927125506073
1191,1,790,716,924,968,0.5273223519325256,0,857,968,-4.6944355964660645,6.7883405685424805,WALKWAY_16,1.8805970149253732
1192,20,854,530,960,647,0.8338038921356201,0,907,647,-1.5815825462341309,5.187454700469971,WALKWAY_1,1.1037735849056605
1192,7,1510,309,1570,446,0.7215047478675842,0,1540,446,-2.0499613285064697,1.4015693664550781,WALKWAY_27,2.283333333333333
1192,24,454,428,496,543,0.667392373085022,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.738095238095238
1192,65,812,355,847,453,0.5614866018295288,0,829,453,4.045135021209717,1.5204904079437256,WALKWAY_29,2.8
1192,59,638,440,711,544,0.5902611017227173,0,674,544,6.098588466644287,3.4425084590911865,WALKWAY_25,1.4246575342465753
1192,45,760,395,798,465,0.7934138774871826,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8421052631578947
1192,66,348,618,480,946,0.8144272565841675,0,414,946,-1.0817950963974,7.875021934509277,WALKWAY_6,2.484848484848485
1192,3,1581,324,1703,524,0.5437151789665222,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1192,62,557,648,805,1271,0.7338243126869202,0,681,1271,-6.361513614654541,7.816666126251221,WALKWAY_14,2.5120967741935485
1192,1,795,712,934,973,0.6222620010375977,0,864,973,-4.707225799560547,6.765218734741211,WALKWAY_16,1.8776978417266188
1193,20,854,530,960,646,0.8318126201629639,0,907,646,-1.551884651184082,5.179930686950684,WALKWAY_1,1.0943396226415094
1193,7,1509,309,1571,446,0.6953359842300415,0,1540,446,-2.0499613285064697,1.4015693664550781,WALKWAY_27,2.2096774193548385
1193,24,454,428,496,543,0.6635853052139282,0,475,543,7.28287410736084,4.42122745513916,WALKWAY_26,2.738095238095238
1193,59,638,440,711,544,0.5875341296195984,0,674,544,6.098588466644287,3.4425084590911865,WALKWAY_25,1.4246575342465753
1193,45,760,395,798,465,0.7878113389015198,0,779,465,4.552768707275391,1.6943961381912231,WALKWAY_29,1.8421052631578947
1193,66,345,613,478,945,0.8291903734207153,0,411,945,-1.0522606372833252,7.882327556610107,WALKWAY_6,2.4962406015037595
1193,3,1581,324,1703,524,0.5476096272468567,0,1642,524,-3.079122543334961,1.3855674266815186,WALKWAY_28,1.639344262295082
1193,62,559,651,806,1273,0.8258311748504639,0,682,1273,-6.389213562011719,7.817584991455078,WALKWAY_14,2.5182186234817814
1193,1,793,711,936,979,0.6410137414932251,0,864,979,-4.716534614562988,6.772273540496826,WALKWAY_16,1.8741258741258742
1194,20,854,530,960,646,0.8335003852844238,0,907,646,-1.551884651184082,5.179930686950684,WALKWAY_1,1.0943396226415094
1194,7,1509,309,1571,446,0.6673921346664429,0,1540,446,-2.0499613285064697,1.4015693664550781,WALKWAY_27,2.2096774193548385
